SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
12, 15, -102, -103, -21, 8565743912255085592, 1716276053207, -8565742195979032385
12, 15, -102, -103, -18, 1716274419841, 1716276073172, 1653331
12, 15, -99, -103, -21, 8565743912255085592, 1716276078729, -8565742195979006863
12, 15, -101, -104, -16, 1716274429447, 1716276082023, 1652576
12, 15, -100, -103, -17, 1716274431848, 1716276084288, 1652440
12, 15, -99, -102, -19, 1716274434250, 1716276085934, 1651684
12, 15, -98, -103, -20, 1716274434250, 1716276087580, 1653330
12, 15, -104, -103, -18, 1716274436651, 1716276089228, 1652577
12, 15, -102, -103, -19, 1716274439053, 1716276091491, 1652438
12, 15, -102, -102, -18, 1716274441454, 1716276094784, 1653330
12, 15, -99, -105, -17, 1716274443855, 1716276096431, 1652576
12, 15, -100, -103, -18, 1716274446257, 1716276098696, 1652439
12, 15, -100, -103, -16, 1716274448658, 1716276100342, 1651684
12, 15, -100, -102, -17, 1716274448658, 1716276101990, 1653332
12, 15, -104, -103, -19, 1716274451060, 1716276103637, 1652577
12, 15, -102, -103, -18, 1716274453461, 1716276105900, 1652439
12, 15, -108, -103, -20, 1716274455863, 1716276107546, 1651683
12, 15, -108, -103, -19, 1716274455863, 1716276109193, 1653330
12, 15, -100, -103, -17, 1716274463067, 1716276116398, 1653331
12, 15, -101, -104, -18, 1716274465469, 1716276118044, 1652575
12, 15, -102, -103, -16, 1716274467870, 1716276120309, 1652439
12, 15, -104, -103, -19, 1716274470272, 1716276123602, 1653330
12, 15, -104, -104, -20, 171627447507, 1716276127513, 1544648680006
12, 15, -97, -103, -19, 1716274477476, 1716276129160, 1651684
12, 15, -102, -103, -21, 171627, 1716276134717, 1716275963090
12, 15, -100, -104, -20, 8565743912255085592, 1716276172387, -8565742195978913205
12, 15, -104, -103, -20, 8565743912255085592, 1716276179591, -8565742195978906001
12, 15, -102, -104, -20, 1716274535111, 1716276188442, 1653331
12, 15, -100, -103, -21, 1716274539914, 1716276192353, 1652439
12, 15, -100, -104, -19, 1716274549520, 1716276201203, 1651683
12, 15, -102, -103, -21, 8565743912255085592, 1716276215612, -8565742195978869980
12, 15, -102, -102, -21, 17251, 1716276222817, 1716276205566
12, 15, -99, -101, -24, 8565743912255085592, 1716276235578, -8565742195978850014
12, 15, -102, -103, -17, 1716274611958, 1716276264396, 1652438
12, 15, -100, -103, -19, 1716274614359, 1716276266043, 1651684
12, 15, -99, -102, -19, 1716274614359, 1716276267689, 1653330
