SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
8,2,-102,-75,12,1716290791758,1716409191717,118399959
8,3,-102,-74,11,1716290792362,1716409192321,118399959
8,4,-98,-74,12,1716290792966,1716409192925,118399959
8,5,-102,-72,12,1716290793570,1716409193529,118399959
8,6,-100,-71,12,1716290794174,1716409194133,118399959
8,7,-100,-71,11,1716290794779,1716409194738,118399959
8,8,-99,-70,11,1716290795383,1716409195342,118399959
8,9,-99,-69,10,1716290795987,1716409195946,118399959
8,10,-100,-69,11,1716290796591,1716409196550,118399959
8,11,-99,-68,12,1716290797195,1716409197154,118399959
8,12,-104,-68,12,1716290797799,1716409197759,118399960
8,13,-102,-67,12,1716290798404,1716409198363,118399959
8,14,-102,-67,11,1716290799008,1716409198967,118399959
8,15,-103,-65,12,1716290799612,1716409199572,118399960
8,15,-59,-60,11,1716290799813,1716409199721,118399908
8,15,-58,-60,12,1716290800015,1716409199844,118399829
8,15,-104,-65,12,1716290800015,1716409199968,118399953
8,15,-59,-60,12,1716290800216,1716409200123,118399907
8,15,-58,-60,12,1716290800418,1716409200247,118399829
8,15,-99,-65,12,1716290800418,1716409200370,118399952
8,15,-59,-60,13,1716290800619,1716409200526,118399907
8,15,-59,-60,12,1716290800820,1716409200650,118399830
8,15,-97,-65,12,1716290800820,1716409200774,118399954
8,15,-60,-60,12,1716290801022,1716409200928,118399906
8,15,-59,-60,12,1716290801223,1716409201053,118399830
8,15,-100,-65,12,1716290801223,1716409201176,118399953
8,15,-59,-60,12,1716290801425,1716409201332,118399907
8,15,-58,-60,12,1716290801626,1716409201456,118399830
8,15,-155,-65,12,1716290801626,1716409201580,118399954
8,15,-58,-60,12,1716290801827,1716409201735,118399908
8,15,-58,-60,12,1716290802029,1716409201858,118399829
8,15,-98,-65,12,1716290802029,1716409201982,118399953
8,15,-58,-60,12,1716290802230,1716409202138,118399908
8,15,-58,-60,12,1716290802431,1716409202261,118399830
8,15,-99,-65,12,1716290802431,1716409202384,118399953
8,15,-58,-61,12,1716290802633,1716409202540,118399907
8,15,-58,-60,12,1716290802834,1716409202664,118399830
8,15,-97,-65,12,1716290802834,1716409202787,118399953
8,15,-58,-61,11,1716290803035,1716409202943,118399908
8,15,-58,-60,12,1716290803237,1716409203067,118399830
8,15,-98,-66,12,1716290803237,1716409203190,118399953
8,15,-58,-60,12,1716290803438,1716409203346,118399908
8,15,-58,-60,12,1716290803640,1716409203469,118399829
8,15,-98,-65,12,1716290803640,1716409203593,118399953
8,15,-58,-60,12,1716290803841,1716409203749,118399908
8,15,-58,-61,12,1716290804042,1716409203872,118399830
8,15,-101,-66,12,1716290804042,1716409203995,118399953
8,15,-58,-60,12,1716290804244,1716409204151,118399907
8,15,-58,-60,12,1716290804445,1716409204274,118399829
8,15,-99,-65,12,1716290804445,1716409204398,118399953
8,15,-58,-60,12,1716290804646,1716409204553,118399907
8,15,-60,-61,12,1716290804848,1716409204677,118399829
8,15,-97,-66,12,1716290804848,1716409204800,118399952
8,15,-60,-61,12,1716290805049,1716409204956,118399907
8,15,-58,-60,11,1716290805250,1716409205081,118399831
8,15,-97,-65,12,1716290805250,1716409205203,118399953
8,15,-58,-60,12,1716290805452,1716409205359,118399907
8,15,-58,-60,11,1716290805653,1716409205483,118399830
8,15,-99,-66,11,1716290805653,1716409205606,118399953
8,15,-58,-61,12,1716290805854,1716409205762,118399908
8,15,-58,-61,12,1716290806056,1716409205886,118399830
8,15,-100,-66,12,1716290806056,1716409206009,118399953
8,15,-58,-60,12,1716290806257,1716409206165,118399908
8,15,-58,-60,12,1716290806459,1716409206289,118399830
8,15,-100,-65,12,1716290806459,1716409206412,118399953
8,15,-58,-60,12,1716290806660,1716409206567,118399907
