SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
9,2,-100,-75,12,1716290745712,1716409145827,118400115
9,3,-102,-74,10,1716290746466,1716409146581,118400115
9,4,-102,-74,10,1716290747220,1716409147335,118400115
9,5,-100,-73,11,1716290747974,1716409148089,118400115
9,6,-99,-72,13,1716290748728,1716409148844,118400116
9,7,-100,-72,13,1716290749483,1716409149598,118400115
9,8,-99,-70,13,1716290750237,1716409150353,118400116
9,9,-98,-70,11,1716290750991,1716409151107,118400116
9,10,-100,-70,10,1716290751745,1716409151861,118400116
9,11,-100,-69,11,1716290752499,1716409152615,118400116
9,12,-100,-68,13,1716290753254,1716409153369,118400115
9,13,-102,-67,13,1716290754008,1716409154123,118400115
9,14,-100,-67,13,1716290754762,1716409154878,118400116
9,15,-100,-65,13,1716290755516,1716409155632,118400116
9,15,-58,-62,13,1716290755868,1716409155880,118400012
9,15,-58,-61,13,1716290756219,1716409156106,118399887
9,15,-99,-66,13,1716290756219,1716409156332,118400113
9,15,-58,-60,13,1716290756570,1716409156583,118400013
9,15,-58,-60,13,1716290756922,1716409156809,118399887
9,15,-99,-65,13,1716290756922,1716409157035,118400113
9,15,-58,-61,13,1716290757273,1716409157285,118400012
9,15,-58,-61,13,1716290757625,1716409157512,118399887
9,15,-99,-66,13,1716290757625,1716409157738,118400113
9,15,-58,-61,13,1716290757976,1716409157988,118400012
9,15,-58,-61,13,1716290758327,1716409158215,118399888
9,15,-101,-66,13,1716290758327,1716409158441,118400114
9,15,-58,-62,13,1716290758679,1716409158690,118400011
9,15,-58,-61,13,1716290759030,1716409158917,118399887
9,15,-100,-66,13,1716290759030,1716409159143,118400113
9,15,-58,-61,14,1716290759381,1716409159393,118400012
9,15,-58,-62,13,1716290759733,1716409159619,118399886
9,15,-100,-67,13,1716290759733,1716409159847,118400114
9,15,-58,-61,13,1716290760084,1716409160097,118400013
9,15,-58,-61,13,1716290760436,1716409160322,118399886
9,15,-99,-66,13,1716290760436,1716409160549,118400113
9,15,-58,-62,12,1716290760787,1716409160798,118400011
9,15,-58,-62,13,1716290761138,1716409161026,118399888
9,15,-99,-67,13,1716290761138,1716409161252,118400114
9,15,-58,-61,12,1716290761490,1716409161502,118400012
9,15,-58,-62,13,1716290761841,1716409161728,118399887
9,15,-97,-68,13,1716290761841,1716409161955,118400114
9,15,-58,-61,13,1716290762193,1716409162205,118400012
9,15,-59,-60,13,1716290762544,1716409162431,118399887
9,15,-102,-66,13,1716290762544,1716409162658,118400114
9,15,-58,-61,13,1716290762895,1716409162907,118400012
9,15,-58,-62,13,1716290763247,1716409163133,118399886
9,15,-99,-67,13,1716290763247,1716409163361,118400114
9,15,-58,-60,13,1716290763598,1716409163610,118400012
9,15,-58,-61,13,1716290763949,1716409163836,118399887
9,15,-97,-66,14,1716290763949,1716409164063,118400114
9,15,-58,-61,12,1716290764652,1716409164539,118399887
9,15,-99,-66,13,1716290764652,1716409164765,118400113
9,15,-58,-60,13,1716290765003,1716409165015,118400012
9,15,-58,-60,13,1716290765355,1716409165242,118399887
9,15,-99,-66,13,1716290765355,1716409165469,118400114
9,15,-58,-61,13,1716290765706,1716409165719,118400013
9,15,-58,-60,13,1716290766058,1716409165944,118399886
9,15,-99,-65,13,1716290766058,1716409166171,118400113
