SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
7,2,-102,-75,10,1716290820552,1716409220428,118399876
7,3,-97,-74,10,1716290821087,1716409220962,118399875
7,4,-100,-73,9,1716290821621,1716409221497,118399876
7,5,-100,-72,10,1716290822155,1716409222031,118399876
7,6,-100,-71,9,1716290822689,1716409222565,118399876
7,7,-100,-70,10,1716290823224,1716409223099,118399875
7,8,-99,-69,9,1716290823758,1716409223634,118399876
7,9,-98,-69,10,1716290824292,1716409224168,118399876
7,10,-98,-68,9,1716290824826,1716409224702,118399876
7,11,-102,-68,9,1716290825361,1716409225237,118399876
7,12,-99,-67,9,1716290825895,1716409225771,118399876
7,13,-99,-66,9,1716290826429,1716409226306,118399877
7,14,-99,-66,9,1716290826963,1716409226839,118399876
7,15,-100,-66,9,1716290827497,1716409227373,118399876
7,15,-58,-60,9,1716290827629,1716409227478,118399849
7,15,-62,-61,9,1716290827629,1716409227545,118399916
7,15,-99,-66,9,1716290827760,1716409227613,118399853
7,15,-58,-61,9,1716290827891,1716409227742,118399851
7,15,-58,-61,9,1716290827891,1716409227809,118399918
7,15,-99,-65,9,1716290828023,1716409227875,118399852
7,15,-63,-61,9,1716290828154,1716409228005,118399851
7,15,-62,-61,9,1716290828154,1716409228072,118399918
7,15,-102,-65,9,1716290828285,1716409228138,118399853
7,15,-58,-60,9,1716290828417,1716409228267,118399850
7,15,-58,-60,9,1716290828417,1716409228334,118399917
7,15,-99,-66,9,1716290828548,1716409228401,118399853
7,15,-62,-61,9,1716290828679,1716409228529,118399850
7,15,-60,-61,9,1716290828679,1716409228596,118399917
7,15,-100,-66,9,1716290828811,1716409228663,118399852
7,15,-58,-60,9,1716290828942,1716409228792,118399850
7,15,-58,-60,9,1716290828942,1716409228859,118399917
7,15,-100,-66,9,1716290829074,1716409228926,118399852
7,15,-59,-61,9,1716290829205,1716409229056,118399851
7,15,-58,-61,9,1716290829205,1716409229122,118399917
7,15,-97,-66,9,1716290829336,1716409229189,118399853
7,15,-62,-61,9,1716290829468,1716409229317,118399849
7,15,-58,-61,9,1716290829468,1716409229384,118399916
7,15,-109,-66,9,1716290829599,1716409229452,118399853
7,15,-59,-61,9,1716290829730,1716409229580,118399850
7,15,-58,-61,9,1716290829730,1716409229647,118399917
7,15,-101,-65,9,1716290829862,1716409229714,118399852
7,15,-59,-60,10,1716290829993,1716409229843,118399850
7,15,-59,-60,10,1716290829993,1716409229910,118399917
7,15,-100,-66,9,1716290830124,1716409229977,118399853
7,15,-59,-61,9,1716290830256,1716409230106,118399850
7,15,-59,-61,9,1716290830256,1716409230173,118399917
7,15,-98,-66,9,1716290830387,1716409230240,118399853
7,15,-58,-61,9,1716290830518,1716409230368,118399850
7,15,-60,-61,9,1716290830518,1716409230435,118399917
7,15,-97,-65,9,1716290830650,1716409230503,118399853
7,15,-59,-61,9,1716290830781,1716409230631,118399850
7,15,-60,-61,9,1716290830781,1716409230698,118399917
7,15,-98,-65,10,1716290830913,1716409230765,118399852
7,15,-60,-61,9,1716290831044,1716409230894,118399850
7,15,-59,-61,9,1716290831044,1716409230961,118399917
7,15,-99,-66,9,1716290831175,1716409231028,118399853
7,15,-60,-61,9,1716290831307,1716409231157,118399850
7,15,-58,-61,9,1716290831307,1716409231223,118399916
7,15,-99,-65,9,1716290831438,1716409231291,118399853
7,15,-58,-61,9,1716290831569,1716409231420,118399851
7,15,-60,-61,9,1716290831569,1716409231487,118399918
7,15,-95,-65,10,1716290831701,1716409231553,118399852
7,15,-62,-60,9,1716290831832,1716409231682,118399850
7,15,-60,-60,9,1716290831832,1716409231749,118399917
7,15,-99,-66,9,1716290831964,1716409231816,118399852
7,15,-59,-61,9,1716290832095,1716409231946,118399851
7,15,-58,-61,9,1716290832095,1716409232014,118399919
7,15,-100,-66,9,1716290832226,1716409232080,118399854
7,15,-59,-61,9,1716290832358,1716409232208,118399850
7,15,-59,-61,9,1716290832358,1716409232275,118399917
7,15,-102,-66,9,1716290832489,1716409232342,118399853
7,15,-61,-61,9,1716290832620,1716409232470,118399850
7,15,-58,-61,9,1716290832620,1716409232538,118399918
7,15,-98,-65,9,1716290832752,1716409232604,118399852
7,15,-58,-60,10,1716290832883,1716409232732,118399849
7,15,-59,-60,9,1716290832883,1716409232802,118399919
7,15,-99,-66,9,1716290833014,1716409232867,118399853
7,15,-58,-61,9,1716290833146,1716409232996,118399850
7,15,-58,-61,9,1716290833146,1716409233063,118399917
7,15,-99,-66,9,1716290833277,1716409233130,118399853
7,15,-58,-61,9,1716290833409,1716409233259,118399850
7,15,-60,-61,9,1716290833409,1716409233326,118399917
7,15,-99,-65,9,1716290833540,1716409233393,118399853
7,15,-58,-61,9,1716290833671,1716409233521,118399850
7,15,-63,-61,10,1716290833671,1716409233588,118399917
7,15,-100,-65,9,1716290833803,1716409233656,118399853
7,15,-58,-61,9,1716290833934,1716409233785,118399851
7,15,-62,-61,9,1716290833934,1716409233853,118399919
7,15,-99,-65,9,1716290834065,1716409233918,118399853
7,15,-59,-60,9,1716290834197,1716409234048,118399851
7,15,-58,-60,9,1716290834197,1716409234114,118399917
7,15,-99,-65,9,1716290834328,1716409234181,118399853
7,15,-59,-60,10,1716290834459,1716409234309,118399850
7,15,-58,-60,10,1716290834459,1716409234377,118399918
7,15,-99,-66,9,1716290834591,1716409234443,118399852
7,15,-62,-61,10,1716290834722,1716409234573,118399851
7,15,-60,-61,9,1716290834722,1716409234640,118399918
7,15,-98,-65,9,1716290834854,1716409234706,118399852
7,15,-58,-61,9,1716290834985,1716409234835,118399850
7,15,-61,-61,9,1716290834985,1716409234902,118399917
7,15,-98,-65,10,1716290835116,1716409234969,118399853
7,15,-59,-61,9,1716290835248,1716409235100,118399852
7,15,-59,-61,9,1716290835248,1716409235166,118399918
7,15,-100,-66,9,1716290835379,1716409235232,118399853
7,15,-60,-61,9,1716290835510,1716409235360,118399850
7,15,-63,-61,9,1716290835510,1716409235427,118399917
7,15,-101,-66,9,1716290835642,1716409235495,118399853
7,15,-62,-61,9,1716290835773,1716409235623,118399850
7,15,-58,-61,9,1716290835773,1716409235689,118399916
7,15,-102,-65,9,1716290835904,1716409235758,118399854
7,15,-58,-61,9,1716290836036,1716409235886,118399850
7,15,-58,-60,9,1716290836036,1716409235952,118399916
7,15,-99,-65,10,1716290836167,1716409236020,118399853
7,15,-59,-61,9,1716290836299,1716409236149,118399850
7,15,-58,-61,9,1716290836299,1716409236216,118399917
7,15,-105,-65,9,1716290836430,1716409236282,118399852
7,15,-58,-61,9,1716290836561,1716409236410,118399849
7,15,-58,-61,9,1716290836561,1716409236479,118399918
7,15,-99,-66,9,1716290836693,1716409236545,118399852
7,15,-59,-60,9,1716290836824,1716409236674,118399850
7,15,-60,-60,9,1716290836824,1716409236740,118399916
7,15,-100,-65,9,1716290836955,1716409236808,118399853
7,15,-58,-61,12,1716290837087,1716409236937,118399850
7,15,-62,-61,10,1716290837087,1716409237003,118399916
7,15,-98,-65,9,1716290837218,1716409237071,118399853
7,15,-62,-61,9,1716290837349,1716409237199,118399850
7,15,-58,-61,9,1716290837349,1716409237267,118399918
7,15,-102,-66,9,1716290837481,1716409237334,118399853
7,15,-58,-61,9,1716290837612,1716409237462,118399850
7,15,-93,-61,9,1716290837612,1716409237529,118399917
7,15,-102,-67,9,1716290837744,1716409237596,118399852
7,15,-58,-60,9,1716290837875,1716409237725,118399850
7,15,-63,-60,10,1716290837875,1716409237792,118399917
7,15,-98,-65,9,1716290838006,1716409237859,118399853
7,15,-62,-60,9,1716290838138,1716409237987,118399849
7,15,-58,-60,9,1716290838138,1716409238055,118399917
7,15,-95,-65,10,1716290838269,1716409238122,118399853
7,15,-59,-61,9,1716290838400,1716409238250,118399850
7,15,-58,-61,9,1716290838400,1716409238319,118399919
7,15,-83,-65,9,1716290838532,1716409238385,118399853
7,15,-58,-60,9,1716290838663,1716409238513,118399850
7,15,-58,-61,9,1716290838663,1716409238580,118399917
7,15,-99,-65,9,1716290838794,1716409238648,118399854
7,15,-58,-60,9,1716290838926,1716409238776,118399850
7,15,-58,-60,10,1716290838926,1716409238842,118399916
7,15,-100,-65,9,1716290839057,1716409238911,118399854
7,15,-62,-61,9,1716290839189,1716409239038,118399849
7,15,-60,-61,9,1716290839189,1716409239105,118399916
7,15,-100,-65,10,1716290839320,1716409239173,118399853
7,15,-58,-61,9,1716290839451,1716409239301,118399850
7,15,-62,-61,9,1716290839451,1716409239368,118399917
