SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
11,2,-100,-70,15,1716290509856,1716408910973,118401117
11,3,-102,-69,12,1716290511561,1716408912677,118401116
11,4,-102,-69,11,1716290513265,1716408914380,118401115
11,5,-98,-69,11,1716290514970,1716408916085,118401115
11,6,-98,-67,12,1716290516674,1716408917790,118401116
11,7,-99,-67,13,1716290518378,1716408919494,118401116
11,8,-94,-66,15,1716290520083,1716408921199,118401116
11,9,-99,-65,12,1716290521787,1716408922903,118401116
11,10,-102,-65,12,1716290523491,1716408924608,118401117
11,11,-99,-65,13,1716290525196,1716408926312,118401116
11,12,-99,-64,12,1716290526900,1716408928017,118401117
11,13,-104,-65,12,1716290528605,1716408929720,118401115
11,14,-97,-72,14,1716290530309,1716408931425,118401116
11,15,-72,-68,13,1716290532013,1716408933129,118401116
11,15,-99,-73,13,1716290533315,1716408934035,118400720
11,15,-70,-68,10,1716290534616,1716408935319,118400703
11,15,-65,-60,10,1716290535918,1716408936224,118400306
11,15,-69,-63,12,1716290535918,1716408937128,118401210
11,15,-97,-68,12,1716290537219,1716408938035,118400816
11,15,-68,-63,12,1716290538521,1716408939223,118400702
11,15,-69,-62,12,1716290539822,1716408940127,118400305
11,15,-66,-63,13,1716290539822,1716408941033,118401211
11,15,-99,-68,8,1716290541123,1716408941939,118400816
11,15,-69,-63,10,1716290542425,1716408943127,118400702
11,15,-69,-63,8,1716290543726,1716408944032,118400306
11,15,-69,-63,11,1716290543726,1716408944938,118401212
11,15,-99,-68,12,1716290545028,1716408945843,118400815
11,15,-68,-64,11,1716290546329,1716408947031,118400702
11,15,-69,-64,9,1716290547631,1716408947937,118400306
11,15,-69,-64,12,1716290547631,1716408948842,118401211
11,15,-100,-68,12,1716290548932,1716408949748,118400816
11,15,-69,-64,11,1716290550233,1716408950935,118400702
11,15,-69,-63,12,1716290551535,1716408951840,118400305
11,15,-69,-63,11,1716290551535,1716408952746,118401211
11,15,-99,-67,9,1716290552836,1716408953652,118400816
11,15,-63,-62,13,1716290554138,1716408954841,118400703
11,15,-69,-62,9,1716290555439,1716408955745,118400306
11,15,-69,-62,9,1716290555439,1716408956650,118401211
11,15,-102,-67,12,1716290556741,1716408957556,118400815
11,15,-69,-62,10,1716290558042,1716408958743,118400701
11,15,-69,-62,13,1716290559343,1716408959649,118400306
11,15,-68,-62,12,1716290559343,1716408960555,118401212
11,15,-98,-68,9,1716290560645,1716408961460,118400815
11,15,-67,-62,11,1716290561946,1716408962649,118400703
11,15,-70,-63,10,1716290563248,1716408963553,118400305
11,15,-68,-63,11,1716290563248,1716408964459,118401211
11,15,-100,-68,10,1716290564549,1716408965365,118400816
11,15,-69,-63,13,1716290565850,1716408966552,118400702
11,15,-68,-64,12,1716290567152,1716408967458,118400306
11,15,-68,-63,10,1716290567152,1716408968363,118401211
11,15,-97,-67,12,1716290568453,1716408969269,118400816
11,15,-72,-63,9,1716290569755,1716408970456,118400701
11,15,-68,-62,12,1716290571056,1716408971362,118400306
11,15,-66,-62,10,1716290571056,1716408972268,118401212
11,15,-99,-68,12,1716290572358,1716408973174,118400816
11,15,-70,-63,9,1716290573659,1716408974361,118400702
11,15,-68,-62,12,1716290574960,1716408975267,118400307
11,15,-70,-62,11,1716290574960,1716408976171,118401211
11,15,-98,-68,12,1716290576262,1716408977078,118400816
11,15,-68,-63,9,1716290577563,1716408978265,118400702
11,15,-68,-63,12,1716290578865,1716408979171,118400306
11,15,-69,-63,13,1716290578865,1716408980076,118401211
11,15,-102,-67,13,1716290580166,1716408980981,118400815
11,15,-69,-63,13,1716290581468,1716408982169,118400701
11,15,-69,-63,13,1716290582769,1716408983075,118400306
11,15,-68,-63,11,1716290582769,1716408983980,118401211
11,15,-97,-66,14,1716290584070,1716408984886,118400816
11,15,-64,-61,12,1716290585372,1716408986075,118400703
11,15,-68,-61,13,1716290586673,1716408986979,118400306
11,15,-68,-62,12,1716290586673,1716408987885,118401212
11,15,-99,-67,13,1716290587975,1716408988790,118400815
11,15,-67,-62,13,1716290589276,1716408989978,118400702
11,15,-68,-61,13,1716290590578,1716408990884,118400306
11,15,-68,-62,13,1716290590578,1716408991789,118401211
11,15,-100,-68,12,1716290591879,1716408992694,118400815
11,15,-68,-61,14,1716290593181,1716408993882,118400701
11,15,-68,-61,13,1716290594482,1716408994787,118400305
11,15,-69,-62,14,1716290594482,1716408995693,118401211
11,15,-100,-67,13,1716290595783,1716408996599,118400816
11,15,-69,-61,12,1716290597085,1716408997786,118400701
11,15,-68,-62,13,1716290598386,1716408998692,118400306
11,15,-78,-68,11,1716290598386,1716408999598,118401212
11,15,-98,-69,9,1716290599688,1716409000502,118400814
11,15,-70,-63,12,1716290600989,1716409001690,118400701
11,15,-73,-67,13,1716290602290,1716409002596,118400306
11,15,-76,-70,12,1716290602290,1716409003501,118401211
11,15,-100,-74,12,1716290603592,1716409004407,118400815
11,15,-78,-71,15,1716290604893,1716409005595,118400702
11,15,-79,-72,15,1716290606195,1716409006500,118400305
11,15,-78,-71,12,1716290606195,1716409007406,118401211
11,15,-99,-75,12,1716290607496,1716409008311,118400815
11,15,-78,-71,14,1716290608798,1716409009499,118400701
11,15,-76,-71,15,1716290610099,1716409010405,118400306
11,15,-80,-71,13,1716290610099,1716409011310,118401211
11,15,-100,-76,12,1716290611400,1716409012215,118400815
11,15,-78,-71,12,1716290612702,1716409013403,118400701
11,15,-80,-71,14,1716290614003,1716409014308,118400305
11,15,-78,-71,13,1716290614003,1716409015214,118401211
11,15,-98,-75,12,1716290615305,1716409016120,118400815
11,15,-78,-71,10,1716290616606,1716409017308,118400702
11,15,-76,-71,14,1716290617908,1716409018214,118400306
11,15,-78,-71,14,1716290617908,1716409019119,118401211
11,15,-100,-75,10,1716290619209,1716409020025,118400816
11,15,-84,-71,15,1716290620510,1716409021212,118400702
11,15,-76,-71,14,1716290621812,1716409022118,118400306
11,15,-78,-71,15,1716290621812,1716409023023,118401211
11,15,-102,-76,13,1716290623113,1716409023928,118400815
11,15,-75,-72,14,1716290624415,1716409025117,118400702
11,15,-76,-72,10,1716290625716,1716409026022,118400306
11,15,-78,-72,11,1716290625716,1716409026927,118401211
11,15,-99,-76,15,1716290627018,1716409027833,118400815
11,15,-77,-72,16,1716290628319,1716409029021,118400702
