SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
9,2,-97,-38,10,1716290746136,1716285473748,-5272388
9,3,-98,-37,13,1716290746890,1716285474503,-5272387
9,4,-101,-35,13,1716290747644,1716285475257,-5272387
9,5,-97,-34,13,1716290748399,1716285476011,-5272388
9,6,-97,-33,14,1716290749153,1716285476765,-5272388
9,7,-100,-32,10,1716290749907,1716285477519,-5272388
9,8,-100,-30,10,1716290750661,1716285478274,-5272387
9,9,-98,-31,11,1716290751416,1716285479028,-5272388
9,10,-100,-30,13,1716290752170,1716285479782,-5272388
9,11,-98,-29,13,1716290752924,1716285480536,-5272388
9,12,-97,-28,13,1716290753678,1716285481291,-5272387
9,13,-99,-28,14,1716290754433,1716285482046,-5272387
9,14,-97,-27,12,1716290755187,1716285482800,-5272387
9,15,-98,-26,9,1716290755941,1716285483554,-5272387
9,15,-14,-15,10,1716290756293,1716285483802,-5272491
9,15,-14,-16,10,1716290756644,1716285484029,-5272615
9,15,-98,-27,10,1716290756644,1716285484254,-5272390
9,15,-14,-15,10,1716290756995,1716285484504,-5272491
9,15,-15,-15,10,1716290757347,1716285484731,-5272616
9,15,-99,-26,10,1716290757347,1716285484958,-5272389
9,15,-15,-16,10,1716290757698,1716285485208,-5272490
9,15,-14,-17,10,1716290758049,1716285485434,-5272615
9,15,-99,-28,10,1716290758049,1716285485660,-5272389
9,15,-14,-17,10,1716290758401,1716285485910,-5272491
9,15,-14,-17,11,1716290758752,1716285486137,-5272615
9,15,-99,-27,11,1716290758752,1716285486362,-5272390
9,15,-14,-16,10,1716290759104,1716285486613,-5272491
9,15,-14,-17,10,1716290759455,1716285486839,-5272616
9,15,-97,-27,10,1716290759455,1716285487066,-5272389
9,15,-14,-16,10,1716290759806,1716285487315,-5272491
9,15,-15,-17,10,1716290760158,1716285487542,-5272616
9,15,-98,-28,10,1716290760158,1716285487768,-5272390
9,15,-14,-16,10,1716290760509,1716285488018,-5272491
9,15,-15,-17,10,1716290760860,1716285488245,-5272615
9,15,-99,-28,10,1716290760860,1716285488471,-5272389
9,15,-14,-17,10,1716290761212,1716285488721,-5272491
9,15,-14,-16,9,1716290761563,1716285488947,-5272616
9,15,-98,-26,10,1716290761563,1716285489174,-5272389
9,15,-15,-16,10,1716290761914,1716285489423,-5272491
9,15,-14,-16,10,1716290762266,1716285489649,-5272617
9,15,-99,-27,10,1716290762266,1716285489876,-5272390
9,15,-15,-16,10,1716290762969,1716285490353,-5272616
9,15,-97,-27,10,1716290762969,1716285490580,-5272389
9,15,-15,-17,10,1716290763320,1716285490829,-5272491
9,15,-14,-16,9,1716290763671,1716285491056,-5272615
9,15,-99,-27,10,1716290763671,1716285491282,-5272389
9,15,-15,-15,10,1716290764023,1716285491532,-5272491
9,15,-14,-15,10,1716290764374,1716285491758,-5272616
9,15,-98,-26,10,1716290764374,1716285491985,-5272389
9,15,-14,-16,10,1716290764725,1716285492234,-5272491
9,15,-14,-15,10,1716290765077,1716285492461,-5272616
9,15,-98,-25,10,1716290765077,1716285492688,-5272389
9,15,-15,-17,10,1716290765428,1716285492937,-5272491
9,15,-14,-16,10,1716290765780,1716285493164,-5272616
9,15,-99,-27,11,1716290765780,1716285493391,-5272389
9,15,-14,-16,10,1716290766131,1716285493640,-5272491
9,15,-15,-18,10,1716290766482,1716285493867,-5272615
9,15,-97,-28,10,1716290766482,1716285494093,-5272389
9,15,-14,-17,10,1716290766834,1716285494342,-5272492
