SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
11,2,-100,-36,12,1716290510282,1716285238896,-5271386
11,3,-102,-36,13,1716290511986,1716285240599,-5271387
11,4,-98,-34,14,1716290513691,1716285242303,-5271388
11,5,-99,-34,16,1716290515395,1716285244008,-5271387
11,6,-102,-32,15,1716290517100,1716285245712,-5271388
11,7,-100,-33,12,1716290518804,1716285247417,-5271387
11,8,-100,-31,12,1716290520508,1716285249121,-5271387
11,9,-99,-31,12,1716290522213,1716285250825,-5271388
11,10,-99,-29,13,1716290523917,1716285252530,-5271387
11,11,-100,-28,15,1716290525622,1716285254235,-5271387
11,12,-99,-28,15,1716290527326,1716285255939,-5271387
11,13,-99,-27,14,1716290529030,1716285257643,-5271387
11,14,-100,-27,13,1716290530735,1716285259348,-5271387
11,15,-21,-15,11,1716290532439,1716285261053,-5271386
11,15,-100,-27,11,1716290533740,1716285261957,-5271783
11,15,-21,-15,12,1716290535042,1716285263241,-5271801
11,15,-20,-15,12,1716290536343,1716285264146,-5272197
11,15,-20,-15,12,1716290536343,1716285265052,-5271291
11,15,-97,-26,12,1716290537645,1716285265957,-5271688
11,15,-24,-15,12,1716290538946,1716285267146,-5271800
11,15,-18,-15,11,1716290540248,1716285268050,-5272198
11,15,-21,-15,12,1716290540248,1716285268956,-5271292
11,15,-102,-26,12,1716290541549,1716285269861,-5271688
11,15,-20,-15,12,1716290542850,1716285271049,-5271801
11,15,-20,-15,12,1716290544152,1716285271954,-5272198
11,15,-21,-15,12,1716290544152,1716285272860,-5271292
11,15,-102,-26,11,1716290545453,1716285273765,-5271688
11,15,-21,-15,12,1716290546755,1716285274954,-5271801
11,15,-22,-15,10,1716290548056,1716285275859,-5272197
11,15,-22,-15,12,1716290548056,1716285276765,-5271291
11,15,-104,-26,12,1716290549358,1716285277670,-5271688
11,15,-20,-16,12,1716290550659,1716285278858,-5271801
11,15,-20,-15,12,1716290551960,1716285279763,-5272197
11,15,-22,-15,12,1716290551960,1716285280669,-5271291
11,15,-100,-26,12,1716290553262,1716285281574,-5271688
11,15,-24,-15,12,1716290554563,1716285282763,-5271800
11,15,-20,-15,12,1716290555865,1716285283667,-5272198
11,15,-21,-15,12,1716290555865,1716285284573,-5271292
11,15,-100,-26,11,1716290557166,1716285285478,-5271688
11,15,-21,-15,12,1716290558467,1716285286667,-5271800
11,15,-24,-15,12,1716290559769,1716285287572,-5272197
11,15,-21,-15,11,1716290559769,1716285288477,-5271292
11,15,-104,-26,12,1716290561070,1716285289383,-5271687
11,15,-22,-16,12,1716290562372,1716285290571,-5271801
11,15,-20,-16,11,1716290563673,1716285291476,-5272197
11,15,-20,-16,12,1716290563673,1716285292381,-5271292
11,15,-98,-26,12,1716290564975,1716285293287,-5271688
11,15,-20,-16,12,1716290566276,1716285294475,-5271801
11,15,-20,-17,11,1716290567577,1716285295380,-5272197
11,15,-20,-17,12,1716290567577,1716285296285,-5271292
11,15,-100,-26,12,1716290568879,1716285297191,-5271688
11,15,-21,-16,12,1716290570180,1716285298379,-5271801
11,15,-24,-16,12,1716290571482,1716285299285,-5272197
11,15,-22,-16,12,1716290571482,1716285300190,-5271292
11,15,-98,-27,12,1716290572783,1716285301096,-5271687
11,15,-22,-16,12,1716290574085,1716285302284,-5271801
11,15,-21,-16,12,1716290575386,1716285303189,-5272197
11,15,-21,-16,11,1716290575386,1716285304094,-5271292
11,15,-100,-26,12,1716290576687,1716285305000,-5271687
11,15,-24,-15,12,1716290577989,1716285306188,-5271801
11,15,-21,-15,12,1716290579290,1716285307093,-5272197
11,15,-20,-15,12,1716290579290,1716285307998,-5271292
11,15,-98,-26,11,1716290580592,1716285308904,-5271688
11,15,-22,-15,12,1716290581893,1716285310092,-5271801
11,15,-20,-15,11,1716290583194,1716285310997,-5272197
11,15,-20,-15,12,1716290583194,1716285311902,-5271292
11,15,-102,-27,12,1716290584496,1716285312808,-5271688
11,15,-20,-16,12,1716290585797,1716285313996,-5271801
11,15,-20,-15,12,1716290587099,1716285314901,-5272198
11,15,-22,-15,12,1716290587099,1716285315807,-5271292
11,15,-97,-26,12,1716290588400,1716285316713,-5271687
11,15,-21,-15,11,1716290589702,1716285317900,-5271802
11,15,-24,-16,11,1716290591003,1716285318806,-5272197
11,15,-21,-16,12,1716290591003,1716285319711,-5271292
11,15,-102,-26,12,1716290592304,1716285320617,-5271687
11,15,-21,-16,11,1716290593606,1716285321805,-5271801
11,15,-26,-15,12,1716290594907,1716285322711,-5272196
11,15,-21,-15,11,1716290594907,1716285323615,-5271292
11,15,-97,-26,11,1716290596209,1716285324521,-5271688
11,15,-21,-15,11,1716290597510,1716285325709,-5271801
11,15,-20,-15,12,1716290598812,1716285326614,-5272198
11,15,-22,-15,12,1716290598812,1716285327520,-5271292
11,15,-99,-26,11,1716290600113,1716285328425,-5271688
11,15,-20,-16,12,1716290601414,1716285329613,-5271801
11,15,-24,-16,12,1716290602716,1716285330519,-5272197
11,15,-20,-16,12,1716290602716,1716285331424,-5271292
11,15,-99,-26,12,1716290604017,1716285332330,-5271687
11,15,-21,-15,12,1716290605319,1716285333517,-5271802
11,15,-20,-15,12,1716290606620,1716285334423,-5272197
11,15,-20,-15,12,1716290606620,1716285335328,-5271292
11,15,-99,-26,12,1716290607922,1716285336234,-5271688
11,15,-21,-16,12,1716290609223,1716285337422,-5271801
11,15,-21,-15,11,1716290610524,1716285338327,-5272197
11,15,-20,-15,11,1716290610524,1716285339232,-5271292
11,15,-96,-26,11,1716290611826,1716285340138,-5271688
11,15,-18,-16,9,1716290613127,1716285341325,-5271802
11,15,-20,-16,12,1716290614429,1716285342231,-5272198
11,15,-21,-16,12,1716290614429,1716285343137,-5271292
11,15,-98,-26,10,1716290615730,1716285344042,-5271688
11,15,-20,-15,11,1716290617031,1716285345230,-5271801
11,15,-20,-15,11,1716290618333,1716285346135,-5272198
11,15,-21,-15,12,1716290618333,1716285347041,-5271292
11,15,-97,-26,12,1716290619634,1716285347946,-5271688
11,15,-18,-15,11,1716290620936,1716285349134,-5271802
11,15,-22,-16,11,1716290622237,1716285350040,-5272197
11,15,-21,-15,12,1716290622237,1716285350945,-5271292
