SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
8,2,-99,-36,12,1716290792183,1716285519639,-5272544
8,3,-98,-35,12,1716290792787,1716285520243,-5272544
8,4,-99,-35,12,1716290793391,1716285520847,-5272544
8,5,-99,-33,12,1716290793995,1716285521452,-5272543
8,6,-100,-33,11,1716290794600,1716285522056,-5272544
8,7,-100,-32,9,1716290795204,1716285522660,-5272544
8,8,-102,-31,11,1716290795808,1716285523264,-5272544
8,9,-97,-30,11,1716290796412,1716285523869,-5272543
8,10,-99,-29,12,1716290797017,1716285524473,-5272544
8,12,-98,-27,12,1716290798225,1716285525681,-5272544
8,13,-99,-27,11,1716290798829,1716285526286,-5272543
8,14,-99,-27,10,1716290799433,1716285526890,-5272543
8,15,-99,-26,12,1716290800038,1716285527494,-5272544
8,15,-16,-15,12,1716290800239,1716285527643,-5272596
8,15,-15,-15,11,1716290800441,1716285527767,-5272674
8,15,-98,-26,12,1716290800441,1716285527891,-5272550
8,15,-15,-15,11,1716290800642,1716285528046,-5272596
8,15,-16,-15,11,1716290800843,1716285528170,-5272673
8,15,-99,-26,12,1716290800843,1716285528293,-5272550
8,15,-15,-15,12,1716290801045,1716285528449,-5272596
8,15,-13,-15,11,1716290801246,1716285528572,-5272674
8,15,-98,-26,11,1716290801246,1716285528696,-5272550
8,15,-20,-15,12,1716290801447,1716285528852,-5272595
8,15,-14,-15,11,1716290801649,1716285528975,-5272674
8,15,-99,-26,11,1716290801649,1716285529099,-5272550
8,15,-18,-15,11,1716290801850,1716285529255,-5272595
8,15,-16,-16,11,1716290802052,1716285529378,-5272674
8,15,-98,-27,11,1716290802052,1716285529502,-5272550
8,15,-16,-15,12,1716290802253,1716285529658,-5272595
8,15,-14,-15,12,1716290802454,1716285529780,-5272674
8,15,-98,-26,12,1716290802454,1716285529904,-5272550
8,15,-13,-16,11,1716290802656,1716285530059,-5272597
8,15,-14,-15,11,1716290802857,1716285530183,-5272674
8,15,-100,-26,11,1716290802857,1716285530307,-5272550
8,15,-14,-16,11,1716290803058,1716285530462,-5272596
8,15,-14,-15,11,1716290803260,1716285530586,-5272674
8,15,-100,-26,12,1716290803260,1716285530710,-5272550
8,15,-15,-15,12,1716290803461,1716285530865,-5272596
8,15,-15,-15,11,1716290803662,1716285530989,-5272673
8,15,-100,-27,12,1716290803662,1716285531113,-5272549
8,15,-20,-16,11,1716290803864,1716285531268,-5272596
8,15,-20,-16,11,1716290804065,1716285531392,-5272673
8,15,-102,-27,11,1716290804065,1716285531515,-5272550
8,15,-18,-16,12,1716290804267,1716285531671,-5272596
8,15,-14,-16,11,1716290804468,1716285531794,-5272674
8,15,-99,-27,11,1716290804468,1716285531918,-5272550
8,15,-20,-16,12,1716290804669,1716285532074,-5272595
8,15,-20,-16,11,1716290804871,1716285532197,-5272674
8,15,-100,-27,12,1716290804871,1716285532321,-5272550
8,15,-16,-16,11,1716290805072,1716285532476,-5272596
8,15,-18,-16,11,1716290805273,1716285532600,-5272673
8,15,-99,-27,11,1716290805273,1716285532723,-5272550
8,15,-15,-16,11,1716290805475,1716285532879,-5272596
8,15,-15,-16,11,1716290805676,1716285533002,-5272674
8,15,-99,-26,11,1716290805676,1716285533126,-5272550
8,15,-15,-16,11,1716290805878,1716285533281,-5272597
8,15,-15,-16,11,1716290806079,1716285533405,-5272674
8,15,-99,-27,11,1716290806079,1716285533528,-5272551
8,15,-18,-16,12,1716290806280,1716285533685,-5272595
8,15,-20,-15,11,1716290806482,1716285533808,-5272674
8,15,-100,-26,11,1716290806482,1716285533932,-5272550
8,15,-20,-16,11,1716290806683,1716285534087,-5272596
8,15,-20,-16,11,1716290806884,1716285534211,-5272673
8,15,-99,-27,11,1716290806884,1716285534335,-5272549
8,15,-15,-15,11,1716290807086,1716285534490,-5272596
8,15,-16,-16,12,1716290807287,1716285534613,-5272674
8,15,-102,-27,11,1716290807287,1716285534737,-5272550
8,15,-14,-16,11,1716290807489,1716285534892,-5272597
8,15,-14,-16,11,1716290807690,1716285535016,-5272674
8,15,-100,-28,11,1716290807690,1716285535139,-5272551
8,15,-18,-15,12,1716290807891,1716285535296,-5272595
8,15,-20,-15,11,1716290808093,1716285535419,-5272674
8,15,-99,-27,11,1716290808093,1716285535543,-5272550
8,15,-14,-16,11,1716290808294,1716285535698,-5272596
8,15,-14,-15,11,1716290808495,1716285535821,-5272674
8,15,-98,-26,11,1716290808495,1716285535945,-5272550
8,15,-20,-15,12,1716290808697,1716285536101,-5272596
8,15,-20,-15,11,1716290808898,1716285536225,-5272673
8,15,-100,-26,11,1716290808898,1716285536348,-5272550
8,15,-14,-15,12,1716290809099,1716285536503,-5272596
8,15,-14,-16,11,1716290809301,1716285536627,-5272674
8,15,-100,-27,11,1716290809301,1716285536751,-5272550
8,15,-16,-15,11,1716290809502,1716285536906,-5272596
8,15,-20,-16,11,1716290809704,1716285537030,-5272674
8,15,-100,-27,11,1716290809704,1716285537154,-5272550
8,15,-16,-16,11,1716290809905,1716285537309,-5272596
