SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
7,2,-100,-102,-6,1716205455197,1716205732184,276987
7,3,-100,-101,-5,1716205455732,1716205732720,276988
7,4,-102,-100,-4,1716205456268,1716205733256,276988
7,5,-100,-100,-2,1716205456803,1716205733791,276988
7,6,-98,-100,-2,1716205457339,1716205734327,276988
7,7,-100,-99,0,1716205457874,1716205734861,276987
7,8,-99,-98,0,1716205458408,1716205735394,276986
7,9,-100,-98,1,1716205458942,1716205735929,276987
7,10,-100,-97,1,1716205459477,1716205736464,276987
7,11,-100,-98,2,1716205460011,1716205736998,276987
7,12,-99,-96,3,1716205460545,1716205737534,276989
7,13,-102,-96,3,1716205461079,1716205738067,276988
7,15,-99,-96,5,1716205462150,1716205739140,276990
7,15,-62,-94,5,1716205462282,1716205739243,276961
7,15,-93,-94,4,1716205462282,1716205739310,277028
7,15,-99,-95,4,1716205462414,1716205739381,276967
7,15,-96,-94,4,1716205462546,1716205739507,276961
7,15,-92,-94,4,1716205462546,1716205739574,277028
7,15,-99,-96,5,1716205462678,1716205739641,276963
7,15,-92,-94,5,1716205462810,1716205739772,276962
7,15,-94,-94,4,1716205462810,1716205739839,277029
7,15,-100,-96,5,1716205462942,1716205739905,276963
7,15,-93,-96,5,1716205463074,1716205740036,276962
7,15,-100,-96,3,1716205463206,1716205740169,276963
7,15,-94,-96,3,1716205463338,1716205740298,276960
7,15,-96,-96,2,1716205463338,1716205740368,277030
7,15,-102,-96,1,1716205463470,1716205740433,276963
7,15,-63,-96,4,1716205463601,1716205740566,276965
7,15,-96,-96,2,1716205463601,1716205740630,277029
7,15,-101,-97,4,1716205463733,1716205740697,276964
7,15,-94,-97,3,1716205463865,1716205740828,276963
7,15,-142,-97,3,1716205463865,1716205740894,277029
7,15,-100,-98,3,1716205463997,1716205740960,276963
7,15,-94,-96,4,1716205464129,1716205741091,276962
7,15,-93,-95,3,1716205464129,1716205741158,277029
7,15,-100,-96,4,1716205464261,1716205741225,276964
7,15,-96,-94,5,1716205464393,1716205741354,276961
7,15,-96,-94,4,1716205464393,1716205741422,277029
7,15,-98,-96,5,1716205464525,1716205741489,276964
7,15,-93,-94,5,1716205464657,1716205741619,276962
7,15,-92,-94,4,1716205464657,1716205741686,277029
7,15,-100,-95,4,1716205464789,1716205741754,276965
7,15,-92,-94,5,1716205464921,1716205741883,276962
7,15,-93,-94,5,1716205464921,1716205741950,277029
7,15,-99,-95,5,1716205465053,1716205742017,276964
7,15,-92,-94,4,1716205465185,1716205742146,276961
7,15,-93,-94,4,1716205465185,1716205742214,277029
7,15,-100,-95,5,1716205465317,1716205742280,276963
7,15,-90,-94,6,1716205465449,1716205742411,276962
7,15,-97,-93,5,1716205465449,1716205742477,277028
7,15,-100,-94,5,1716205465580,1716205742546,276966
7,15,-91,-94,5,1716205465712,1716205742674,276962
7,15,-94,-94,4,1716205465712,1716205742741,277029
7,15,-99,-95,5,1716205465844,1716205742809,276965
7,15,-93,-94,3,1716205465976,1716205742938,276962
7,15,-93,-95,4,1716205465976,1716205743005,277029
7,15,-98,-95,3,1716205466108,1716205743072,276964
7,15,-93,-95,3,1716205466240,1716205743202,276962
7,15,-95,-95,3,1716205466240,1716205743269,277029
7,15,-100,-96,3,1716205466372,1716205743337,276965
7,15,-97,-96,3,1716205466504,1716205743468,276964
7,15,-97,-96,2,1716205466504,1716205743533,277029
7,15,-100,-97,2,1716205466636,1716205743599,276963
7,15,-97,-96,3,1716205466768,1716205743729,276961
7,15,-97,-96,2,1716205466768,1716205743796,277028
7,15,-100,-97,1,1716205466900,1716205743864,276964
7,15,-95,-96,2,1716205467031,1716205743994,276963
7,15,-95,-96,1,1716205467031,1716205744060,277029
7,15,-67,-97,0,1716205467163,1716205744128,276965
7,15,-95,-97,3,1716205467295,1716205744257,276962
7,15,-95,-96,0,1716205467295,1716205744328,277033
7,15,-99,-98,2,1716205467427,1716205744395,276968
7,15,-95,-96,0,1716205467559,1716205744523,276964
7,15,-95,-97,0,1716205467559,1716205744588,277029
7,15,-100,-97,2,1716205467691,1716205744655,276964
7,15,-98,-97,2,1716205467822,1716205744784,276962
7,15,-96,-97,1,1716205467822,1716205744850,277028
7,15,-100,-98,1,1716205467954,1716205744919,276965
7,15,-94,-97,1,1716205468085,1716205745047,276962
7,15,-96,-96,2,1716205468085,1716205745114,277029
7,15,-94,-97,2,1716205468217,1716205745184,276967
7,15,-95,-96,3,1716205468348,1716205745310,276962
7,15,-97,-96,2,1716205468348,1716205745377,277029
7,15,-101,-97,3,1716205468479,1716205745446,276967
7,15,-94,-96,4,1716205468611,1716205745573,276962
7,15,-94,-96,2,1716205468611,1716205745639,277028
