SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
7,2,-102,-47,9,1716206754271,1716206754390,119
7,3,-101,-46,9,1716206754807,1716206754925,118
7,4,-100,-45,9,1716206755343,1716206755461,118
7,5,-100,-45,10,1716206755878,1716206755996,118
7,6,-105,-44,9,1716206756414,1716206756531,117
7,7,-101,-43,10,1716206756948,1716206757066,118
7,8,-102,-43,9,1716206757483,1716206757600,117
7,9,-102,-42,10,1716206758017,1716206758135,118
7,11,-101,-39,9,1716206759086,1716206759203,117
7,12,-102,-39,10,1716206759620,1716206759737,117
7,13,-99,-38,10,1716206760155,1716206760272,117
7,14,-100,-37,9,1716206760689,1716206760808,119
7,15,-102,-36,9,1716206761223,1716206761342,119
7,15,-28,-27,9,1716206761355,1716206761447,92
7,15,-25,-27,9,1716206761355,1716206761517,162
7,15,-101,-36,10,1716206761486,1716206761581,95
7,15,-26,-27,10,1716206761618,1716206761709,91
7,15,-28,-27,9,1716206761618,1716206761777,159
7,15,-104,-36,9,1716206761749,1716206761844,95
7,15,-26,-28,9,1716206761880,1716206761973,93
7,15,-26,-28,10,1716206761880,1716206762040,160
7,15,-97,-36,9,1716206762012,1716206762107,95
7,15,-30,-27,9,1716206762143,1716206762238,95
7,15,-27,-27,9,1716206762143,1716206762303,160
7,15,-102,-36,10,1716206762274,1716206762370,96
7,15,-26,-27,9,1716206762406,1716206762499,93
7,15,-28,-27,9,1716206762406,1716206762565,159
7,15,-101,-36,10,1716206762538,1716206762632,94
7,15,-26,-27,9,1716206762670,1716206762762,92
7,15,-28,-27,9,1716206762670,1716206762829,159
7,15,-102,-36,9,1716206762802,1716206762897,95
7,15,-28,-28,9,1716206762934,1716206763026,92
7,15,-27,-28,9,1716206762934,1716206763093,159
7,15,-100,-36,9,1716206763066,1716206763160,94
7,15,-29,-28,9,1716206763198,1716206763290,92
7,15,-29,-28,9,1716206763198,1716206763358,160
7,15,-99,-36,10,1716206763330,1716206763422,92
7,15,-27,-28,9,1716206763462,1716206763552,90
7,15,-26,-28,9,1716206763462,1716206763619,157
7,15,-104,-36,9,1716206763593,1716206763687,94
7,15,-26,-27,10,1716206763725,1716206763815,90
