SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
10,2,-100,-51,13,1716206598730,1716206599333,603
10,3,-98,-51,14,1716206599785,1716206600388,603
10,4,-102,-48,9,1716206600841,1716206601445,604
10,5,-101,-47,11,1716206601896,1716206602499,603
10,6,-100,-46,11,1716206602952,1716206603555,603
10,7,-99,-46,14,1716206604007,1716206604610,603
10,8,-103,-45,14,1716206605063,1716206605666,603
10,9,-103,-45,14,1716206606118,1716206606720,602
10,10,-102,-42,11,1716206607173,1716206607777,604
10,11,-102,-42,12,1716206608227,1716206608831,604
10,12,-101,-41,12,1716206609282,1716206609885,603
10,13,-103,-40,13,1716206610336,1716206610939,603
10,14,-103,-40,14,1716206611390,1716206611993,603
10,15,-100,-38,9,1716206612446,1716206613048,602
10,15,-26,-29,10,1716206613098,1716206613494,396
10,15,-27,-28,10,1716206613749,1716206613905,156
10,15,-102,-37,10,1716206613749,1716206614316,567
10,15,-29,-31,14,1716206614402,1716206614797,395
10,15,-30,-31,14,1716206615053,1716206615209,156
10,15,-109,-40,14,1716206615053,1716206615621,568
10,15,-26,-28,10,1716206615705,1716206616101,396
10,15,-29,-28,10,1716206616357,1716206616512,155
10,15,-109,-38,9,1716206616357,1716206616924,567
10,15,-30,-28,9,1716206617009,1716206617404,395
10,15,-28,-29,10,1716206617661,1716206617817,156
10,15,-103,-40,14,1716206617661,1716206618229,568
10,15,-61,-30,14,1716206618312,1716206618707,395
10,15,-29,-30,14,1716206618964,1716206619119,155
10,15,-100,-40,14,1716206618964,1716206619530,566
10,15,-29,-30,13,1716206619616,1716206620012,396
10,15,-28,-29,10,1716206620268,1716206620424,156
10,15,-103,-39,10,1716206620268,1716206620836,568
10,15,-30,-30,14,1716206620920,1716206621318,398
10,15,-29,-30,14,1716206621572,1716206621729,157
10,15,-105,-40,14,1716206621572,1716206622141,569
10,15,-36,-30,14,1716206622224,1716206622622,398
10,15,-33,-30,13,1716206622876,1716206623034,158
10,15,-100,-40,14,1716206622876,1716206623445,569
10,15,-29,-30,14,1716206623528,1716206623929,401
10,15,-28,-30,14,1716206624180,1716206624341,161
10,15,-101,-40,14,1716206624180,1716206624752,572
10,15,-28,-31,14,1716206624832,1716206625234,402
10,15,-29,-30,13,1716206625483,1716206625645,162
10,15,-101,-40,13,1716206625483,1716206626055,572
10,15,-32,-30,14,1716206626135,1716206626538,403
10,15,-30,-30,14,1716206626787,1716206626950,163
10,15,-109,-40,14,1716206626787,1716206627361,574
10,15,-36,-30,14,1716206627439,1716206627842,403
10,15,-30,-31,13,1716206628091,1716206628255,164
10,15,-101,-40,14,1716206628091,1716206628666,575
10,15,-34,-30,13,1716206628743,1716206629148,405
10,15,-29,-30,13,1716206629395,1716206629561,166
10,15,-104,-40,14,1716206629395,1716206629972,577
10,15,-33,-31,13,1716206630047,1716206630454,407
10,15,-28,-31,13,1716206630699,1716206630867,168
10,15,-101,-40,13,1716206630699,1716206631278,579
10,15,-29,-31,14,1716206631351,1716206631760,409
10,15,-36,-30,14,1716206632003,1716206632169,166
10,15,-102,-40,13,1716206632003,1716206632581,578
10,15,-30,-31,14,1716206632654,1716206633063,409
10,15,-28,-30,13,1716206633306,1716206633476,170
10,15,-102,-39,13,1716206633306,1716206633887,581
10,15,-29,-30,13,1716206633957,1716206634367,410
10,15,-29,-31,14,1716206634608,1716206634779,171
10,15,-99,-40,14,1716206634608,1716206635191,583
10,15,-33,-31,13,1716206635260,1716206635671,411
