SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
10,2,-101,-75,13,1716204746268,1716204746886,618
10,3,-99,-76,13,1716204747324,1716204747940,616
10,4,-101,-75,10,1716204748380,1716204748996,616
10,5,-100,-74,9,1716204749436,1716204750050,614
10,6,-102,-73,11,1716204750492,1716204751106,614
10,7,-103,-74,11,1716204751547,1716204752162,615
10,8,-94,-72,12,1716204752603,1716204753215,612
10,9,-102,-70,13,1716204753659,1716204754270,611
10,10,-101,-69,12,1716204754715,1716204755325,610
10,11,-100,-69,9,1716204755771,1716204756381,610
10,12,-101,-68,11,1716204756827,1716204757435,608
10,13,-100,-68,11,1716204757883,1716204758490,607
10,14,-98,-68,11,1716204758939,1716204759546,607
10,15,-101,-66,13,1716204759995,1716204760600,605
10,15,-59,-61,12,1716204760647,1716204761045,398
10,15,-60,-61,13,1716204761299,1716204761457,158
10,15,-100,-67,11,1716204761299,1716204761868,569
10,15,-62,-63,11,1716204761951,1716204762348,397
10,15,-61,-62,12,1716204762603,1716204762760,157
10,15,-100,-65,13,1716204762603,1716204763172,569
10,15,-61,-62,11,1716204763255,1716204763652,397
10,15,-62,-63,10,1716204763907,1716204764063,156
10,15,-97,-67,12,1716204763907,1716204764474,567
10,15,-63,-64,9,1716204764559,1716204764955,396
10,15,-64,-66,13,1716204765211,1716204765367,156
10,15,-100,-70,12,1716204765211,1716204765779,568
10,15,-62,-65,12,1716204765863,1716204766258,395
10,15,-64,-64,12,1716204766515,1716204766670,155
10,15,-100,-70,13,1716204766515,1716204767080,565
10,15,-62,-64,8,1716204767167,1716204767562,395
10,15,-62,-63,10,1716204767819,1716204767973,154
10,15,-102,-69,10,1716204767819,1716204768385,566
10,15,-60,-62,10,1716204768471,1716204768865,394
10,15,-61,-62,10,1716204769123,1716204769277,154
10,15,-100,-69,10,1716204769123,1716204769687,564
10,15,-65,-66,11,1716204769776,1716204770168,392
10,15,-64,-65,12,1716204770428,1716204770580,152
10,15,-100,-71,13,1716204770428,1716204770992,564
10,15,-63,-65,11,1716204771080,1716204771472,392
10,15,-63,-65,12,1716204771732,1716204771884,152
10,15,-100,-70,12,1716204771732,1716204772294,562
