SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
7,2,-100,-76,10,1716204901894,1716204901929,35
7,3,-100,-75,9,1716204902430,1716204902465,35
7,4,-100,-75,9,1716204902965,1716204903000,35
7,5,-102,-74,9,1716204903501,1716204903537,36
7,6,-102,-73,10,1716204904037,1716204904072,35
7,7,-99,-72,9,1716204904572,1716204904606,34
7,8,-100,-71,10,1716204905108,1716204905142,34
7,9,-100,-70,9,1716204905643,1716204905677,34
7,10,-100,-70,9,1716204906179,1716204906213,34
7,11,-102,-69,9,1716204906714,1716204906749,35
7,12,-102,-68,9,1716204907250,1716204907283,33
7,13,-99,-68,10,1716204907785,1716204907819,34
7,14,-100,-67,10,1716204908321,1716204908355,34
7,15,-99,-67,9,1716204908857,1716204908890,33
7,15,-60,-63,9,1716204908989,1716204909063,74
7,15,-108,-67,10,1716204909121,1716204909131,10
7,15,-61,-62,9,1716204909252,1716204909261,9
7,15,-60,-62,9,1716204909252,1716204909327,75
7,15,-98,-67,10,1716204909384,1716204909394,10
7,15,-60,-62,10,1716204909516,1716204909524,8
7,15,-60,-62,9,1716204909516,1716204909591,75
7,15,-99,-67,10,1716204909648,1716204909657,9
7,15,-60,-63,10,1716204909780,1716204909788,8
7,15,-62,-63,10,1716204909780,1716204909855,75
7,15,-101,-67,10,1716204909912,1716204909921,9
7,15,-60,-63,9,1716204910044,1716204910052,8
7,15,-60,-63,9,1716204910044,1716204910119,75
7,15,-100,-68,9,1716204910176,1716204910186,10
7,15,-60,-62,10,1716204910308,1716204910314,6
7,15,-64,-62,10,1716204910308,1716204910382,74
7,15,-99,-67,10,1716204910440,1716204910451,11
7,15,-62,-62,9,1716204910572,1716204910578,6
7,15,-63,-62,9,1716204910572,1716204910645,73
7,15,-98,-67,9,1716204910703,1716204910713,10
7,15,-60,-63,9,1716204910835,1716204910843,8
7,15,-61,-63,9,1716204910835,1716204910910,75
7,15,-99,-68,9,1716204910967,1716204910977,10
7,15,-61,-63,10,1716204911099,1716204911106,7
7,15,-46,-63,9,1716204911099,1716204911173,74
7,15,-100,-67,10,1716204911231,1716204911241,10
7,15,-61,-63,11,1716204911363,1716204911375,12
7,15,-63,-63,10,1716204911363,1716204911438,75
7,15,-99,-67,10,1716204911495,1716204911505,10
7,15,-62,-62,10,1716204911627,1716204911635,8
7,15,-60,-62,10,1716204911627,1716204911702,75
