SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
8,2,-99,-78,12,1716204873022,1716204873149,127
8,3,-100,-79,11,1716204873628,1716204873755,127
8,4,-101,-74,11,1716204874233,1716204874360,127
8,5,-100,-80,11,1716204874839,1716204874966,127
8,6,-102,-74,11,1716204875445,1716204875571,126
8,7,-100,-74,10,1716204876050,1716204876176,126
8,8,-103,-75,9,1716204876656,1716204876782,126
8,9,-104,-75,11,1716204877261,1716204877387,126
8,10,-101,-72,12,1716204877867,1716204877993,126
8,11,-102,-71,12,1716204878472,1716204878598,126
8,12,-102,-70,12,1716204879078,1716204879203,125
8,13,-101,-70,12,1716204879684,1716204879808,124
8,14,-100,-69,9,1716204880289,1716204880417,128
8,15,-99,-69,10,1716204880895,1716204881020,125
8,15,-62,-64,11,1716204881097,1716204881170,73
8,15,-63,-64,10,1716204881299,1716204881293,-6
8,15,-102,-68,11,1716204881299,1716204881418,119
8,15,-61,-64,12,1716204881501,1716204881574,73
8,15,-101,-69,12,1716204881703,1716204881821,118
8,15,-61,-64,12,1716204881905,1716204881978,73
8,15,-61,-63,11,1716204882107,1716204882102,-5
8,15,-99,-66,12,1716204882107,1716204882225,118
8,15,-58,-61,11,1716204882309,1716204882382,73
8,15,-59,-62,12,1716204882511,1716204882505,-6
8,15,-99,-66,11,1716204882511,1716204882629,118
8,15,-59,-61,12,1716204882713,1716204882785,72
8,15,-59,-61,11,1716204882915,1716204882907,-8
8,15,-102,-67,12,1716204882915,1716204883032,117
8,15,-59,-61,12,1716204883117,1716204883189,72
8,15,-59,-61,12,1716204883318,1716204883312,-6
8,15,-99,-66,11,1716204883318,1716204883436,118
8,15,-60,-62,12,1716204883520,1716204883593,73
8,15,-60,-63,12,1716204883722,1716204883717,-5
8,15,-98,-67,12,1716204883722,1716204883840,118
8,15,-59,-62,12,1716204883924,1716204883996,72
8,15,-60,-61,12,1716204884126,1716204884120,-6
8,15,-102,-66,12,1716204884126,1716204884247,121
8,15,-62,-62,12,1716204884328,1716204884402,74
8,15,-60,-62,12,1716204884530,1716204884526,-4
8,15,-100,-67,12,1716204884530,1716204884647,117
8,15,-60,-61,12,1716204884732,1716204884804,72
8,15,-59,-62,12,1716204884934,1716204884928,-6
8,15,-98,-67,12,1716204884934,1716204885052,118
8,15,-59,-61,12,1716204885136,1716204885208,72
8,15,-60,-62,12,1716204885338,1716204885331,-7
8,15,-99,-67,12,1716204885338,1716204885455,117
8,15,-60,-62,12,1716204885540,1716204885611,71
