SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
9,2,-99,-79,12,1716204826900,1716204827192,292
9,3,-101,-78,13,1716204827656,1716204827948,292
9,4,-100,-77,13,1716204828411,1716204828703,292
9,5,-100,-76,13,1716204829167,1716204829458,291
9,6,-102,-75,9,1716204829922,1716204830212,290
9,7,-102,-74,10,1716204830678,1716204830969,291
9,8,-102,-73,12,1716204831433,1716204831725,292
9,9,-105,-72,13,1716204832188,1716204832480,292
9,10,-100,-71,13,1716204832944,1716204833233,289
9,11,-100,-72,13,1716204833700,1716204833991,291
9,12,-99,-70,12,1716204834455,1716204834747,292
9,13,-100,-69,10,1716204835210,1716204835502,292
9,14,-101,-69,10,1716204835966,1716204836256,290
9,15,-101,-70,12,1716204836722,1716204837013,291
9,15,-63,-65,11,1716204837074,1716204837262,188
9,15,-62,-64,10,1716204837426,1716204837488,62
9,15,-100,-69,10,1716204837426,1716204837714,288
9,15,-61,-64,9,1716204837778,1716204837966,188
9,15,-61,-64,10,1716204838129,1716204838191,62
9,15,-100,-69,11,1716204838129,1716204838418,289
9,15,-62,-63,11,1716204838481,1716204838667,186
9,15,-60,-64,11,1716204838833,1716204838896,63
9,15,-102,-69,11,1716204838833,1716204839124,291
9,15,-60,-63,13,1716204839185,1716204839373,188
9,15,-60,-64,13,1716204839537,1716204839599,62
9,15,-101,-69,13,1716204839537,1716204839825,288
9,15,-61,-63,12,1716204839889,1716204840076,187
9,15,-60,-64,13,1716204840241,1716204840302,61
9,15,-102,-69,13,1716204840241,1716204840529,288
9,15,-60,-63,13,1716204840593,1716204840780,187
9,15,-60,-63,13,1716204840945,1716204841006,61
9,15,-102,-69,13,1716204840945,1716204841233,288
9,15,-60,-63,13,1716204841297,1716204841484,187
9,15,-60,-63,12,1716204841649,1716204841711,62
9,15,-100,-69,12,1716204841649,1716204841937,288
9,15,-60,-64,13,1716204842001,1716204842188,187
9,15,-60,-64,13,1716204842353,1716204842414,61
9,15,-101,-69,13,1716204842353,1716204842641,288
9,15,-60,-63,12,1716204842705,1716204842891,186
9,15,-60,-63,14,1716204843057,1716204843118,61
9,15,-98,-68,13,1716204843057,1716204843344,287
9,15,-60,-64,11,1716204843409,1716204843595,186
9,15,-60,-63,12,1716204843761,1716204843822,61
9,15,-100,-68,11,1716204843761,1716204844048,287
9,15,-60,-63,13,1716204844112,1716204844299,187
9,15,-61,-63,11,1716204844464,1716204844526,62
9,15,-100,-69,11,1716204844464,1716204844752,288
9,15,-61,-64,10,1716204844816,1716204845003,187
9,15,-61,-63,11,1716204845168,1716204845229,61
9,15,-99,-68,12,1716204845168,1716204845456,288
9,15,-61,-63,9,1716204845520,1716204845707,187
9,15,-60,-63,11,1716204845872,1716204845934,62
9,15,-104,-68,12,1716204845872,1716204846161,289
9,15,-61,-63,11,1716204846576,1716204846635,59
9,15,-102,-68,11,1716204846576,1716204846861,285
9,15,-60,-63,13,1716204846928,1716204847114,186
9,15,-59,-61,13,1716204847280,1716204847341,61
9,15,-101,-66,13,1716204847280,1716204847567,287
9,15,-61,-64,13,1716204847632,1716204847818,186
