SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
11,2,-98,-88,12,1716204590891,1716204592233,1342
11,3,-100,-82,14,1716204592597,1716204593939,1342
11,4,-100,-83,9,1716204594302,1716204595645,1343
11,5,-100,-81,12,1716204596008,1716204597352,1344
11,6,-100,-78,13,1716204597713,1716204599056,1343
11,7,-62,-74,12,1716204599419,1716204600761,1342
11,8,-98,-75,11,1716204601124,1716204602468,1344
11,9,-100,-80,8,1716204602830,1716204604174,1344
11,10,-102,-69,8,1716204604536,1716204605880,1344
11,11,-98,-70,11,1716204606242,1716204607583,1341
11,12,-101,-70,9,1716204607948,1716204609291,1343
11,13,-100,-70,11,1716204609654,1716204610996,1342
11,14,-102,-68,11,1716204611360,1716204612701,1341
11,15,-68,-63,10,1716204613065,1716204614406,1341
11,15,-103,-69,9,1716204614367,1716204615312,945
11,15,-68,-63,11,1716204615669,1716204616595,926
11,15,-69,-63,10,1716204616971,1716204617500,529
11,15,-69,-63,10,1716204616971,1716204618406,1435
11,15,-102,-68,10,1716204618273,1716204619311,1038
11,15,-68,-64,8,1716204619575,1716204620500,925
11,15,-68,-63,12,1716204620877,1716204621406,529
11,15,-69,-63,8,1716204620877,1716204622311,1434
11,15,-101,-69,8,1716204622179,1716204623218,1039
11,15,-67,-63,11,1716204623481,1716204624406,925
11,15,-72,-64,10,1716204624783,1716204625310,527
11,15,-68,-64,9,1716204624783,1716204626216,1433
11,15,-103,-68,11,1716204626085,1716204627121,1036
11,15,-68,-63,8,1716204627387,1716204628311,924
11,15,-69,-64,9,1716204628689,1716204629216,527
11,15,-65,-63,9,1716204628689,1716204630123,1434
11,15,-102,-69,12,1716204629991,1716204631031,1040
11,15,-68,-64,11,1716204631293,1716204632216,923
11,15,-70,-63,9,1716204632595,1716204633121,526
11,15,-70,-64,9,1716204632595,1716204634026,1431
11,15,-101,-70,10,1716204633897,1716204634933,1036
11,15,-68,-63,9,1716204635199,1716204636122,923
11,15,-72,-63,10,1716204636501,1716204637027,526
11,15,-69,-63,8,1716204636501,1716204637932,1431
11,15,-105,-70,9,1716204637803,1716204638837,1034
11,15,-69,-64,8,1716204639105,1716204640027,922
11,15,-68,-63,9,1716204640407,1716204640933,526
11,15,-70,-63,9,1716204640407,1716204641838,1431
11,15,-101,-68,10,1716204641709,1716204642744,1035
11,15,-68,-64,11,1716204643011,1716204643934,923
11,15,-68,-64,9,1716204644313,1716204644837,524
11,15,-66,-64,12,1716204644313,1716204645742,1429
11,15,-100,-68,10,1716204645615,1716204646649,1034
11,15,-69,-64,9,1716204646917,1716204647839,922
11,15,-70,-64,11,1716204648218,1716204648744,526
11,15,-68,-63,9,1716204648218,1716204649648,1430
11,15,-100,-69,10,1716204649520,1716204650553,1033
11,15,-70,-64,12,1716204650822,1716204651744,922
11,15,-68,-64,10,1716204652124,1716204652650,526
11,15,-66,-64,11,1716204652124,1716204653554,1430
11,15,-101,-69,12,1716204653426,1716204654461,1035
11,15,-71,-64,8,1716204654728,1716204655650,922
11,15,-67,-63,9,1716204656030,1716204656557,527
11,15,-69,-64,11,1716204656030,1716204657461,1431
11,15,-100,-68,10,1716204657332,1716204658367,1035
11,15,-68,-63,11,1716204658634,1716204659555,921
11,15,-70,-63,11,1716204659936,1716204660462,526
11,15,-68,-62,10,1716204659936,1716204661367,1431
11,15,-100,-69,11,1716204661238,1716204662273,1035
11,15,-66,-65,12,1716204662540,1716204663461,921
11,15,-68,-65,8,1716204663842,1716204664368,526
11,15,-68,-64,8,1716204663842,1716204665274,1432
11,15,-101,-69,8,1716204665144,1716204666178,1034
11,15,-72,-63,10,1716204666445,1716204667368,923
11,15,-66,-64,11,1716204667747,1716204668273,526
11,15,-66,-63,12,1716204667747,1716204669178,1431
11,15,-102,-69,8,1716204669049,1716204670084,1035
11,15,-69,-64,11,1716204670351,1716204671274,923
11,15,-68,-64,12,1716204671653,1716204672180,527
11,15,-67,-64,10,1716204671653,1716204673086,1433
11,15,-101,-68,9,1716204672955,1716204673991,1036
11,15,-70,-63,9,1716204674257,1716204675180,923
11,15,-69,-64,8,1716204675559,1716204676086,527
11,15,-72,-64,10,1716204675559,1716204676991,1432
11,15,-101,-68,9,1716204676861,1716204677897,1036
11,15,-68,-63,9,1716204678163,1716204679087,924
11,15,-68,-64,10,1716204679465,1716204679991,526
11,15,-69,-64,8,1716204679465,1716204680898,1433
11,15,-101,-69,10,1716204680767,1716204681803,1036
11,15,-68,-63,11,1716204682068,1716204682993,925
11,15,-69,-63,9,1716204683370,1716204683898,528
11,15,-68,-62,12,1716204683370,1716204684803,1433
11,15,-100,-67,11,1716204684672,1716204685707,1035
11,15,-68,-63,7,1716204685974,1716204686899,925
11,15,-68,-62,12,1716204687276,1716204687805,529
11,15,-69,-63,11,1716204687276,1716204688711,1435
11,15,-101,-68,11,1716204688578,1716204689617,1039
11,15,-66,-61,12,1716204689880,1716204690806,926
11,15,-67,-61,9,1716204691182,1716204691711,529
11,15,-68,-60,15,1716204691182,1716204692616,1434
11,15,-100,-68,8,1716204692484,1716204693521,1037
11,15,-75,-67,10,1716204693786,1716204694712,926
11,15,-70,-66,10,1716204695088,1716204695617,529
11,15,-72,-66,15,1716204695088,1716204696522,1434
11,15,-100,-70,12,1716204696390,1716204697428,1038
11,15,-70,-62,9,1716204697692,1716204698618,926
11,15,-67,-61,14,1716204698994,1716204699523,529
11,15,-69,-63,8,1716204698994,1716204700429,1435
11,15,-100,-68,10,1716204700295,1716204701334,1039
11,15,-69,-62,11,1716204701597,1716204702524,927
11,15,-67,-62,12,1716204702899,1716204703430,531
11,15,-65,-62,8,1716204702899,1716204704336,1437
11,15,-100,-68,10,1716204704201,1716204705241,1040
11,15,-66,-63,9,1716204705503,1716204706431,928
11,15,-69,-63,10,1716204706805,1716204707336,531
11,15,-65,-61,12,1716204706805,1716204708242,1437
11,15,-102,-69,10,1716204708107,1716204709147,1040
11,15,-66,-62,13,1716204709409,1716204710336,927
11,15,-64,-61,10,1716204710711,1716204711243,532
11,15,-64,-61,12,1716204710711,1716204712149,1438
11,15,-101,-68,9,1716204712013,1716204713052,1039
11,15,-66,-62,10,1716204713315,1716204714244,929
11,15,-67,-62,10,1716204714617,1716204715149,532
11,15,-66,-64,11,1716204714617,1716204716052,1435
11,15,-102,-70,10,1716204715919,1716204716959,1040
11,15,-70,-64,9,1716204717221,1716204718149,928
11,15,-69,-63,10,1716204718523,1716204719055,532
11,15,-69,-62,10,1716204718523,1716204719960,1437
11,15,-104,-67,12,1716204719825,1716204720866,1041
11,15,-69,-62,11,1716204721126,1716204722056,930
11,15,-69,-63,9,1716204722428,1716204722960,532
11,15,-69,-63,12,1716204722428,1716204723866,1438
11,15,-98,-71,14,1716204723730,1716204724772,1042
11,15,-74,-68,11,1716204725032,1716204725962,930
11,15,-76,-70,10,1716204726334,1716204726867,533
11,15,-74,-69,11,1716204726334,1716204727773,1439
11,15,-100,-72,8,1716204727636,1716204728678,1042
11,15,-75,-69,9,1716204728938,1716204729868,930
11,15,-73,-67,13,1716204730240,1716204730774,534
11,15,-74,-67,9,1716204730240,1716204731679,1439
11,15,-100,-72,10,1716204731542,1716204732584,1042
11,15,-75,-69,10,1716204732844,1716204733773,929
11,15,-73,-68,13,1716204734147,1716204734679,532
11,15,-74,-69,10,1716204734147,1716204735583,1436
11,15,-95,-72,11,1716204735449,1716204736490,1041
11,15,-70,-68,10,1716204736752,1716204737675,923
11,15,-69,-69,9,1716204738054,1716204738582,528
11,15,-72,-69,11,1716204738054,1716204739486,1432
11,15,-94,-74,8,1716204739355,1716204740391,1036
11,15,-75,-67,9,1716204740658,1716204741576,918
11,15,-65,-60,10,1716204741960,1716204742481,521
11,15,-102,-68,11,1716204741960,1716204743386,1426
