SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
8,5,-102,-103,-12,171,1716274976179,1716274976008
8,6,-102,-104,-10,1716274906155,1716274976784,70629
8,8,-103,-103,-10,1716274907363,1716274977991,70628
8,9,-103,-103,-9,1716274907967,1716274978595,70628
8,10,-99,-102,-10,1716274908571,1716274979200,70629
8,11,-103,-103,-7,1716274909175,1716274979804,70629
8,12,-104,-104,-6,1716274909779,1716274980408,70629
8,13,-103,-104,-5,1716274910384,1716274981013,70629
8,14,-104,-102,-4,1716274910988,1716274981616,70628
8,15,-101,-102,-4,1716274911592,1716274982221,70629
8,15,-108,-100,-7,1716274911794,1716274982370,70576
8,15,-96,-101,-5,1716274911995,1716274982495,70500
8,15,-98,-102,-5,1716274911995,1716274982618,70623
8,15,-98,-100,-6,1716274912196,1716274982773,70577
8,15,-97,-100,-4,1716274912398,1716274982897,70499
8,15,-98,-101,-4,1716274912398,1716274983021,70623
8,15,-101,-100,-7,1716274912599,1716274983176,70577
8,15,-98,-101,-5,1716274912800,1716274983300,70500
8,15,-99,-101,-6,1716274912800,1716274983424,70624
8,15,-100,-101,-7,1716274913002,1716274983579,70577
8,15,-98,-101,-6,1716274913203,1716274983704,70501
8,15,-95,-101,-7,1716274913203,1716274983826,70623
8,15,-100,-100,-8,1716274913404,1716274983981,70577
8,15,-99,-101,-6,1716274913606,1716274984105,70499
8,15,-97,-102,-6,1716274913606,1716274984229,70623
8,15,-100,-100,-8,1716274913807,1716274984384,70577
8,15,-100,-101,-6,1716274914008,1716274984509,70501
8,15,-96,-102,-6,1716274914008,1716274984632,70624
8,15,-100,-100,-8,1716274914210,1716274984787,70577
8,15,-99,-102,-4,1716274914411,1716274984910,70499
8,15,-124,-102,-5,1716274914411,1716274985034,70623
8,15,-100,-101,-5,1716274914613,1716274985189,70576
8,15,-100,-100,-5,1716274914814,1716274985314,70500
8,15,-102,-101,-5,1716274914814,1716274985437,70623
8,15,-100,-100,-6,1716274915015,1716274985592,70577
8,15,-96,-101,-5,1716274915217,1716274985715,70498
8,15,-155,-102,-5,1716274915217,1716274985839,70622
8,15,-100,-99,-6,1716274915418,1716274985995,70577
8,15,-94,-101,-5,1716274915619,1716274986119,70500
8,15,-100,-102,-4,1716274915619,1716274986242,70623
8,15,-98,-100,-7,1716274915821,1716274986398,70577
8,15,-100,-101,-5,1716274916022,1716274986522,70500
8,15,-102,-101,-4,1716274916022,1716274986646,70624
8,15,-100,-100,-6,1716274916223,1716274986800,70577
8,15,-99,-101,-4,1716274916425,1716274986925,70500
8,15,-99,-100,-5,1716274916425,1716274987048,70623
8,15,-102,-101,-5,1716274916626,1716274987203,70577
8,15,-100,-100,-6,1716274916828,1716274987327,70499
8,15,-99,-102,-7,1716274916828,1716274987451,70623
8,15,-100,-101,-9,1716274917029,1716274987606,70577
8,15,-100,-101,-6,1716274917230,1716274987730,70500
8,15,-98,-102,-5,1716274917230,1716274987853,70623
8,15,-100,-101,-7,1716274917432,1716274988008,70576
8,15,-98,-101,-6,1716274917633,1716274988132,70499
8,15,-98,-102,-6,1716274917633,1716274988256,70623
8,15,-98,-100,-10,1716274917834,1716274988412,70578
8,15,-98,-101,-7,1716274918036,1716274988536,70500
8,15,-102,-101,-6,1716274918036,1716274988659,70623
8,15,-100,-101,-8,1716274918237,1716274988814,70577
8,15,-95,-101,-8,1716274918438,1716274988939,70501
8,15,-109,-101,-7,1716274918438,1716274989062,70624
8,15,-97,-101,-8,1716274918640,1716274989217,70577
8,15,-102,-101,-7,1716274918841,1716274989341,70500
