SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
10,2,-100,-104,-11,1716274777144,1716274848221,71077
10,3,-102,-103,-10,1716274778198,1716274849276,71078
10,4,-100,-102,-9,1716274779252,1716274850330,71078
10,5,-94,-103,-7,1716274780307,1716274851384,71077
10,6,-101,-104,-7,1716274781361,1716274852438,71077
10,7,-103,-104,-7,1716274782415,1716274853493,71078
10,8,-100,-103,-6,1716274783470,1716274854547,71077
10,9,-104,-103,-5,1716274784524,1716274855601,71077
10,10,-101,-103,-7,1716274785578,1716274856656,71078
10,11,-105,-102,-2,1716274786632,1716274857710,71078
10,12,-101,-102,-3,1716274787687,1716274858764,71077
10,13,-102,-102,-3,1716274788741,1716274859818,71077
10,14,-103,-103,-1,1716274789795,1716274860873,71078
10,15,-103,-101,0,1716274790850,1716274861928,71078
10,15,-102,-102,-2,1716274791501,1716274862372,70871
10,15,-104,-102,-2,1716274792153,1716274862783,70630
10,15,-101,-102,-1,1716274792153,1716274863196,71043
10,15,-100,-102,-1,1716274792804,1716274863674,70870
10,15,-101,-102,-2,1716274793455,1716274864086,70631
10,15,-102,-103,-2,1716274793455,1716274864498,71043
10,15,-99,-102,-2,1716274794107,1716274864977,70870
10,15,-101,-103,-3,1716274794758,1716274865389,70631
10,15,-100,-101,-4,1716274794758,1716274865801,71043
10,15,-98,-101,-4,1716274795409,1716274866280,70871
10,15,-102,-103,-3,1716274796061,1716274866692,70631
10,15,-103,-103,-2,1716274796061,1716274867104,71043
10,15,-103,-102,-1,1716274796712,1716274867583,70871
10,15,-103,-103,-2,1716274797364,1716274867994,70630
10,15,-101,-103,-1,1716274797364,1716274868406,71042
10,15,-101,-101,-4,1716274798015,1716274868885,70870
10,15,-98,-102,-1,1716274798666,1716274869298,70632
10,15,-103,-103,-3,1716274798666,1716274869709,71043
10,15,-97,-101,-2,1716274799318,1716274870188,70870
10,15,-101,-101,-2,1716274799969,1716274870600,70631
10,15,-102,-102,-2,1716274799969,1716274871011,71042
10,15,-100,-102,-3,1716274800621,1716274871491,70870
10,15,-101,-102,-4,1716274801272,1716274871903,70631
10,15,-102,-102,-1,1716274801272,1716274872315,71043
10,15,-100,-101,-1,1716274801923,1716274872794,70871
10,15,-100,-102,-2,1716274802575,1716274873206,70631
10,15,-100,-102,-3,1716274802575,1716274873618,71043
10,15,-103,-102,-4,1716274803226,1716274874097,70871
10,15,-100,-102,-2,1716274803877,1716274874508,70631
10,15,-103,-103,-3,1716274803877,1716274874921,71044
10,15,-108,-102,-2,1716274804529,1716274875399,70870
10,15,-100,-103,-2,1716274805180,1716274875811,70631
10,15,-103,-104,-3,1716274805180,1716274876223,71043
10,15,-104,-102,-1,1716274805832,1716274876702,70870
10,15,-100,-101,-1,1716274806483,1716274877114,70631
10,15,-104,-102,0,1716274806483,1716274877526,71043
10,15,-100,-99,-2,1716274807135,1716274878005,70870
10,15,-100,-101,-1,1716274807786,1716274878417,70631
10,15,-102,-102,0,1716274807786,1716274878829,71043
10,15,-100,-102,-2,1716274808437,1716274879308,70871
10,15,-102,-101,-2,1716274809089,1716274879719,70630
10,15,-102,-102,-1,1716274809089,1716274880131,71042
10,15,-102,-102,-4,1716274809740,1716274880610,70870
10,15,-99,-102,-1,1716274810391,1716274881023,70632
10,15,-103,-101,-1,1716274810391,1716274881435,71044
10,15,-99,-101,0,1716274811043,1716274881913,70870
10,15,-99,-101,-1,1716274811694,1716274882325,70631
10,15,-101,-101,0,1716274811694,1716274882737,71043
10,15,-99,-102,0,1716274812346,1716274883216,70870
10,15,-100,-102,0,1716274812997,1716274883628,70631
10,15,-94,-103,-1,1716274812997,1716274884039,71042
10,15,-100,-101,-1,1716274813648,1716274884518,70870
10,15,-100,-100,-1,1716274814300,1716274884930,70630
10,15,-104,-101,-1,1716274814300,1716274885343,71043
10,15,-100,-101,-1,1716274814951,1716274885822,70871
10,15,-102,-102,-1,1716274815603,1716274886234,70631
10,15,-100,-101,0,1716274815603,1716274886646,71043
10,15,-97,-101,-2,1716274816254,1716274887124,70870
10,15,-102,-101,-3,1716274816905,1716274887536,70631
10,15,-102,-102,-1,1716274816905,1716274887948,71043
10,15,-99,-101,-1,1716274817557,1716274888427,70870
10,15,-99,-102,-3,1716274818208,1716274888839,70631
10,15,-101,-102,-3,1716274818208,1716274889250,71042
10,15,-100,-103,-2,1716274818859,1716274889730,70871
10,15,-100,-103,-3,1716274819511,1716274890142,70631
