SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
9,2,-102,-74,11,1716290745966,1716408294926,117548960
9,3,-100,-72,13,1716290746721,1716408295681,117548960
9,4,-102,-72,13,1716290747475,1716408296435,117548960
9,5,-102,-72,13,1716290748229,1716408297189,117548960
9,6,-100,-70,10,1716290748983,1716408297944,117548961
9,7,-102,-69,11,1716290749738,1716408298698,117548960
9,8,-105,-68,13,1716290750492,1716408299452,117548960
9,9,-102,-68,13,1716290751246,1716408300207,117548961
9,10,-102,-68,13,1716290752000,1716408300961,117548961
9,11,-103,-66,13,1716290752755,1716408301715,117548960
9,12,-100,-66,13,1716290753509,1716408302469,117548960
9,13,-102,-65,13,1716290754263,1716408303223,117548960
9,14,-102,-64,11,1716290755017,1716408303979,117548962
9,15,-100,-65,10,1716290755772,1716408304731,117548959
9,15,-56,-59,10,1716290756123,1716408304979,117548856
9,15,-55,-58,10,1716290756474,1716408305206,117548732
9,15,-94,-65,10,1716290756474,1716408305433,117548959
9,15,-55,-58,10,1716290756826,1716408305683,117548857
9,15,-55,-58,10,1716290757177,1716408305909,117548732
9,15,-102,-64,10,1716290757177,1716408306135,117548958
9,15,-55,-57,10,1716290757528,1716408306386,117548858
9,15,-55,-57,10,1716290757880,1716408306612,117548732
9,15,-105,-63,11,1716290757880,1716408306838,117548958
9,15,-55,-58,10,1716290758231,1716408307088,117548857
9,15,-55,-58,11,1716290758583,1716408307314,117548731
9,15,-102,-64,10,1716290758583,1716408307541,117548958
9,15,-55,-58,10,1716290758934,1716408307790,117548856
9,15,-55,-57,10,1716290759285,1716408308017,117548732
9,15,-101,-63,10,1716290759285,1716408308243,117548958
9,15,-55,-58,10,1716290759637,1716408308493,117548856
9,15,-55,-58,10,1716290759988,1716408308720,117548732
9,15,-101,-64,10,1716290759988,1716408308946,117548958
9,15,-55,-58,10,1716290760339,1716408309196,117548857
9,15,-55,-57,11,1716290760691,1716408309422,117548731
9,15,-100,-63,10,1716290760691,1716408309649,117548958
9,15,-55,-58,10,1716290761042,1716408309899,117548857
9,15,-55,-57,10,1716290761394,1716408310125,117548731
9,15,-102,-63,10,1716290761394,1716408310352,117548958
9,15,-55,-59,10,1716290761745,1716408310601,117548856
9,15,-55,-57,11,1716290762096,1716408310828,117548732
9,15,-99,-63,10,1716290762096,1716408311055,117548959
9,15,-55,-58,10,1716290762448,1716408311305,117548857
9,15,-55,-58,10,1716290762799,1716408311531,117548732
9,15,-102,-64,10,1716290762799,1716408311758,117548959
9,15,-55,-58,10,1716290763151,1716408312007,117548856
9,15,-56,-58,10,1716290763502,1716408312233,117548731
9,15,-102,-64,10,1716290763502,1716408312460,117548958
9,15,-55,-59,10,1716290763853,1716408312710,117548857
9,15,-55,-58,10,1716290764205,1716408312937,117548732
9,15,-102,-63,10,1716290764205,1716408313163,117548958
9,15,-55,-57,10,1716290764556,1716408313413,117548857
9,15,-55,-57,10,1716290764907,1716408313639,117548732
9,15,-104,-63,11,1716290764907,1716408313866,117548959
9,15,-55,-57,11,1716290765259,1716408314116,117548857
9,15,-55,-57,10,1716290765610,1716408314342,117548732
9,15,-101,-63,10,1716290765610,1716408314569,117548959
9,15,-55,-57,10,1716290765962,1716408314818,117548856
9,15,-55,-57,10,1716290766313,1716408315045,117548732
9,15,-100,-63,10,1716290766313,1716408315271,117548958
9,15,-55,-58,10,1716290766664,1716408315521,117548857
9,15,-55,-58,11,1716290767016,1716408315747,117548731
9,15,-100,-63,10,1716290767016,1716408315974,117548958
9,15,-55,-57,10,1716290767367,1716408316224,117548857
9,15,-55,-58,9,1716290767718,1716408316450,117548732
9,15,-102,-64,10,1716290767718,1716408316677,117548959
9,15,-55,-59,10,1716290768070,1716408316927,117548857
9,15,-55,-59,10,1716290768421,1716408317152,117548731
9,15,-99,-64,10,1716290768421,1716408317379,117548958
9,15,-55,-59,10,1716290768773,1716408317629,117548856
9,15,-55,-58,10,1716290769124,1716408317856,117548732
9,15,-99,-64,10,1716290769124,1716408318082,117548958
9,15,-56,-59,10,1716290769475,1716408318332,117548857
9,15,-56,-58,10,1716290769827,1716408318558,117548731
9,15,-100,-64,10,1716290769827,1716408318785,117548958
9,15,-56,-59,10,1716290770178,1716408319036,117548858
9,15,-56,-58,10,1716290770530,1716408319262,117548732
9,15,-102,-64,10,1716290770530,1716408319488,117548958
9,15,-54,-59,10,1716290770881,1716408319738,117548857
9,15,-55,-60,10,1716290771233,1716408319964,117548731
9,15,-95,-65,10,1716290771233,1716408320190,117548957
9,15,-55,-58,10,1716290771584,1716408320440,117548856
9,15,-56,-58,11,1716290771935,1716408320667,117548732
9,15,-102,-64,11,1716290771935,1716408320893,117548958
9,15,-55,-58,11,1716290772287,1716408321143,117548856
9,15,-55,-58,10,1716290772638,1716408321370,117548732
9,15,-102,-64,10,1716290772638,1716408321597,117548959
9,15,-55,-58,10,1716290772989,1716408321846,117548857
9,15,-57,-58,10,1716290773341,1716408322073,117548732
9,15,-94,-64,10,1716290773341,1716408322299,117548958
9,15,-55,-57,10,1716290773692,1716408322549,117548857
9,15,-55,-58,10,1716290774044,1716408322775,117548731
9,15,-102,-64,10,1716290774044,1716408323002,117548958
9,15,-55,-58,10,1716290774395,1716408323251,117548856
9,15,-55,-58,11,1716290774746,1716408323478,117548732
9,15,-100,-64,10,1716290774746,1716408323704,117548958
9,15,-55,-58,10,1716290775098,1716408323954,117548856
9,15,-55,-57,12,1716290775449,1716408324181,117548732
9,15,-98,-64,14,1716290775449,1716408324408,117548959
9,15,-52,-55,13,1716290775800,1716408324657,117548857
9,15,-56,-59,10,1716290776152,1716408324883,117548731
9,15,-102,-64,11,1716290776152,1716408325110,117548958
9,15,-56,-57,11,1716290776503,1716408325360,117548857
9,15,-55,-58,10,1716290776854,1716408325586,117548732
9,15,-102,-62,13,1716290776854,1716408325813,117548959
9,15,-53,-57,13,1716290777206,1716408326062,117548856
9,15,-56,-58,10,1716290777557,1716408326289,117548732
9,15,-102,-64,10,1716290777557,1716408326515,117548958
9,15,-56,-58,10,1716290777909,1716408326765,117548856
9,15,-56,-58,10,1716290778260,1716408326992,117548732
9,15,-102,-62,13,1716290778260,1716408327218,117548958
9,15,-57,-58,10,1716290778611,1716408327467,117548856
9,15,-52,-56,12,1716290778963,1716408327694,117548731
9,15,-102,-64,13,1716290778963,1716408327921,117548958
9,15,-55,-57,11,1716290779314,1716408328170,117548856
9,15,-54,-57,13,1716290779665,1716408328397,117548732
9,15,-101,-63,10,1716290779665,1716408328624,117548959
9,15,-56,-58,10,1716290780017,1716408328874,117548857
9,15,-55,-59,10,1716290780368,1716408329099,117548731
9,15,-103,-64,10,1716290780368,1716408329326,117548958
9,15,-55,-58,10,1716290780720,1716408329576,117548856
9,15,-55,-58,10,1716290781071,1716408329802,117548731
9,15,-104,-64,10,1716290781071,1716408330029,117548958
9,15,-54,-57,12,1716290781422,1716408330279,117548857
9,15,-54,-57,12,1716290781774,1716408330505,117548731
9,15,-102,-63,11,1716290781774,1716408330732,117548958
9,15,-55,-57,12,1716290782125,1716408330981,117548856
9,15,-55,-58,10,1716290782476,1716408331209,117548733
9,15,-105,-64,11,1716290782476,1716408331435,117548959
