SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
10,2,-100,-74,11,1716290665414,1716408214667,117549253
10,3,-103,-72,11,1716290666468,1716408215721,117549253
10,4,-103,-71,14,1716290667523,1716408216776,117549253
10,5,-102,-71,14,1716290668577,1716408217830,117549253
10,6,-102,-69,13,1716290669631,1716408218884,117549253
10,7,-100,-69,11,1716290670686,1716408219939,117549253
10,8,-102,-67,11,1716290671740,1716408220994,117549254
10,9,-99,-67,11,1716290672794,1716408222047,117549253
10,10,-103,-66,13,1716290673849,1716408223101,117549252
10,11,-102,-65,14,1716290674903,1716408224157,117549254
10,12,-102,-65,12,1716290675958,1716408225211,117549253
10,13,-99,-64,11,1716290677012,1716408226264,117549252
10,14,-105,-64,9,1716290678066,1716408227319,117549253
10,15,-102,-63,10,1716290679121,1716408228373,117549252
10,15,-56,-58,9,1716290679772,1716408228818,117549046
10,15,-56,-58,10,1716290680423,1716408229229,117548806
10,15,-102,-64,9,1716290680423,1716408229642,117549219
10,15,-57,-58,10,1716290681075,1716408230120,117549045
10,15,-57,-58,10,1716290681726,1716408230532,117548806
10,15,-102,-63,10,1716290681726,1716408230944,117549218
10,15,-56,-58,10,1716290682378,1716408231423,117549045
10,15,-56,-58,10,1716290683029,1716408231835,117548806
10,15,-100,-63,10,1716290683029,1716408232247,117549218
10,15,-56,-58,10,1716290683680,1716408232726,117549046
10,15,-56,-58,8,1716290684332,1716408233139,117548807
10,15,-102,-64,10,1716290684332,1716408233550,117549218
10,15,-57,-58,10,1716290684983,1716408234029,117549046
10,15,-57,-58,10,1716290685635,1716408234441,117548806
10,15,-102,-64,10,1716290685635,1716408234853,117549218
10,15,-57,-58,10,1716290686286,1716408235332,117549046
10,15,-56,-58,10,1716290686938,1716408235744,117548806
10,15,-100,-63,10,1716290686938,1716408236156,117549218
10,15,-57,-58,9,1716290687589,1716408236634,117549045
10,15,-57,-58,10,1716290688240,1716408237046,117548806
10,15,-102,-64,10,1716290688240,1716408237458,117549218
10,15,-56,-58,10,1716290688892,1716408237938,117549046
10,15,-56,-58,9,1716290689543,1716408238350,117548807
10,15,-103,-64,10,1716290689543,1716408238762,117549219
10,15,-57,-58,9,1716290690195,1716408239241,117549046
10,15,-56,-58,10,1716290690846,1716408239653,117548807
10,15,-100,-64,10,1716290690846,1716408240065,117549219
10,15,-56,-59,10,1716290691497,1716408240543,117549046
10,15,-56,-58,10,1716290692149,1716408240955,117548806
10,15,-102,-64,10,1716290692149,1716408241367,117549218
10,15,-56,-58,10,1716290692800,1716408241846,117549046
10,15,-56,-58,10,1716290693452,1716408242258,117548806
10,15,-100,-64,10,1716290693452,1716408242670,117549218
10,15,-57,-58,10,1716290694103,1716408243148,117549045
10,15,-56,-58,10,1716290694754,1716408243561,117548807
10,15,-102,-64,10,1716290694754,1716408243972,117549218
10,15,-56,-58,10,1716290695406,1716408244452,117549046
10,15,-56,-58,10,1716290696057,1716408244864,117548807
10,15,-100,-64,10,1716290696057,1716408245275,117549218
10,15,-57,-58,10,1716290696709,1716408245754,117549045
10,15,-58,-58,10,1716290697360,1716408246166,117548806
10,15,-100,-64,10,1716290697360,1716408246578,117549218
10,15,-57,-58,10,1716290698012,1716408247057,117549045
10,15,-56,-59,10,1716290698663,1716408247469,117548806
10,15,-100,-64,9,1716290698663,1716408247881,117549218
10,15,-56,-58,10,1716290699314,1716408248360,117549046
10,15,-57,-58,10,1716290699966,1716408248772,117548806
10,15,-100,-64,10,1716290699966,1716408249184,117549218
10,15,-57,-58,10,1716290700617,1716408249663,117549046
10,15,-56,-58,10,1716290701269,1716408250075,117548806
10,15,-100,-64,10,1716290701269,1716408250487,117549218
10,15,-56,-57,10,1716290701920,1716408250966,117549046
10,15,-57,-58,10,1716290702571,1716408251378,117548807
10,15,-103,-64,10,1716290702571,1716408251789,117549218
10,15,-56,-58,10,1716290703223,1716408252269,117549046
10,15,-58,-58,10,1716290703874,1716408252680,117548806
10,15,-102,-64,10,1716290703874,1716408253092,117549218
10,15,-56,-58,10,1716290704526,1716408253571,117549045
10,15,-58,-57,10,1716290705177,1716408253983,117548806
10,15,-103,-63,11,1716290705177,1716408254395,117549218
10,15,-56,-57,10,1716290705829,1716408254875,117549046
10,15,-56,-58,10,1716290706480,1716408255286,117548806
10,15,-100,-64,10,1716290706480,1716408255698,117549218
10,15,-58,-58,10,1716290707131,1716408256177,117549046
10,15,-56,-58,10,1716290707783,1716408256589,117548806
10,15,-99,-64,10,1716290707783,1716408257001,117549218
10,15,-57,-59,9,1716290708434,1716408257480,117549046
10,15,-56,-58,10,1716290709086,1716408257892,117548806
10,15,-98,-64,10,1716290709086,1716408258303,117549217
10,15,-61,-59,9,1716290709737,1716408258782,117549045
10,15,-57,-58,10,1716290710388,1716408259195,117548807
10,15,-100,-64,10,1716290710388,1716408259607,117549219
10,15,-57,-58,10,1716290711040,1716408260086,117549046
10,15,-57,-58,9,1716290711691,1716408260497,117548806
10,15,-100,-64,9,1716290711691,1716408260909,117549218
10,15,-57,-58,9,1716290712343,1716408261388,117549045
10,15,-56,-58,10,1716290712994,1716408261800,117548806
10,15,-100,-64,10,1716290712994,1716408262213,117549219
10,15,-56,-59,10,1716290713646,1716408262692,117549046
10,15,-58,-59,9,1716290714297,1716408263103,117548806
10,15,-100,-64,10,1716290714297,1716408263515,117549218
10,15,-57,-58,9,1716290714949,1716408263994,117549045
10,15,-56,-58,10,1716290715600,1716408264406,117548806
10,15,-102,-64,10,1716290715600,1716408264818,117549218
10,15,-57,-59,9,1716290716251,1716408265297,117549046
10,15,-58,-58,9,1716290716903,1716408265708,117548805
10,15,-100,-64,10,1716290716903,1716408266120,117549217
10,15,-57,-58,9,1716290717554,1716408266599,117549045
10,15,-56,-58,9,1716290718206,1716408267012,117548806
10,15,-100,-63,10,1716290718206,1716408267424,117549218
10,15,-58,-58,9,1716290718857,1716408267902,117549045
10,15,-57,-58,10,1716290719508,1716408268314,117548806
10,15,-102,-64,9,1716290719508,1716408268726,117549218
10,15,-56,-58,10,1716290720160,1716408269206,117549046
10,15,-56,-58,10,1716290720811,1716408269618,117548807
10,15,-101,-64,10,1716290720811,1716408270028,117549217
10,15,-56,-58,9,1716290721463,1716408270508,117549045
10,15,-56,-57,10,1716290722114,1716408270920,117548806
10,15,-100,-63,9,1716290722114,1716408271333,117549219
10,15,-56,-58,9,1716290722765,1716408271811,117549046
10,15,-56,-58,10,1716290723417,1716408272223,117548806
10,15,-100,-64,10,1716290723417,1716408272635,117549218
10,15,-57,-59,10,1716290724068,1716408273114,117549046
10,15,-56,-58,10,1716290724720,1716408273526,117548806
10,15,-98,-64,9,1716290724720,1716408273938,117549218
10,15,-56,-58,10,1716290725371,1716408274417,117549046
10,15,-56,-58,10,1716290726023,1716408274829,117548806
10,15,-100,-64,9,1716290726023,1716408275240,117549217
10,15,-57,-59,10,1716290726674,1716408275720,117549046
10,15,-56,-58,10,1716290727325,1716408276132,117548807
10,15,-100,-63,9,1716290727325,1716408276543,117549218
10,15,-56,-58,9,1716290727977,1716408277023,117549046
10,15,-56,-58,9,1716290728628,1716408277434,117548806
10,15,-100,-64,10,1716290728628,1716408277847,117549219
10,15,-56,-58,9,1716290729280,1716408278325,117549045
10,15,-57,-58,10,1716290729931,1716408278737,117548806
10,15,-99,-64,9,1716290729931,1716408279148,117549217
10,15,-56,-58,10,1716290730583,1716408279628,117549045
10,15,-57,-58,10,1716290731234,1716408280040,117548806
10,15,-102,-64,10,1716290731234,1716408280452,117549218
10,15,-56,-58,10,1716290731885,1716408280931,117549046
10,15,-59,-58,10,1716290732537,1716408281342,117548805
10,15,-100,-64,9,1716290732537,1716408281755,117549218
10,15,-56,-58,10,1716290733188,1716408282234,117549046
10,15,-56,-58,9,1716290733840,1716408282646,117548806
