SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
8,2,-102,-70,12,1716290792014,1716408340818,117548804
8,3,-104,-70,12,1716290792618,1716408341421,117548803
8,4,-98,-69,11,1716290793222,1716408342026,117548804
8,5,-102,-69,11,1716290793826,1716408342630,117548804
8,6,-103,-68,12,1716290794431,1716408343234,117548803
8,7,-103,-66,12,1716290795035,1716408343838,117548803
8,8,-102,-66,12,1716290795639,1716408344443,117548804
8,9,-102,-65,12,1716290796243,1716408345047,117548804
8,10,-100,-64,9,1716290796848,1716408345651,117548803
8,11,-99,-63,12,1716290797452,1716408346256,117548804
8,12,-100,-63,11,1716290798056,1716408346861,117548805
8,13,-95,-62,12,1716290798660,1716408347464,117548804
8,14,-102,-62,12,1716290799265,1716408348068,117548803
8,15,-101,-61,12,1716290799869,1716408348672,117548803
8,15,-52,-54,12,1716290800070,1716408348822,117548752
8,15,-57,-55,12,1716290800272,1716408348945,117548673
8,15,-104,-60,12,1716290800272,1716408349070,117548798
8,15,-53,-54,12,1716290800473,1716408349225,117548752
8,15,-52,-55,11,1716290800674,1716408349349,117548675
8,15,-157,-61,12,1716290800674,1716408349472,117548798
8,15,-53,-55,12,1716290800876,1716408349627,117548751
8,15,-53,-54,12,1716290801077,1716408349752,117548675
8,15,-99,-61,12,1716290801077,1716408349875,117548798
8,15,-53,-54,12,1716290801278,1716408350031,117548753
8,15,-53,-55,12,1716290801480,1716408350154,117548674
8,15,-99,-61,12,1716290801480,1716408350278,117548798
8,15,-52,-55,12,1716290801681,1716408350433,117548752
8,15,-53,-54,12,1716290801883,1716408350557,117548674
8,15,-102,-60,12,1716290801883,1716408350680,117548797
8,15,-53,-55,12,1716290802084,1716408350836,117548752
8,15,-53,-54,12,1716290802285,1716408350959,117548674
8,15,-102,-60,11,1716290802285,1716408351083,117548798
8,15,-61,-55,12,1716290802487,1716408351238,117548751
8,15,-53,-55,12,1716290802688,1716408351362,117548674
8,15,-98,-61,12,1716290802688,1716408351486,117548798
8,15,-53,-55,12,1716290802889,1716408351641,117548752
8,15,-52,-55,11,1716290803091,1716408351765,117548674
8,15,-98,-61,12,1716290803091,1716408351889,117548798
8,15,-52,-55,12,1716290803292,1716408352044,117548752
8,15,-57,-55,11,1716290803494,1716408352169,117548675
8,15,-98,-61,12,1716290803494,1716408352291,117548797
8,15,-52,-55,12,1716290803695,1716408352447,117548752
8,15,-52,-55,12,1716290803896,1716408352571,117548675
8,15,-98,-61,11,1716290803896,1716408352694,117548798
8,15,-52,-55,12,1716290804098,1716408352850,117548752
8,15,-53,-54,12,1716290804299,1716408352973,117548674
8,15,-99,-60,12,1716290804299,1716408353097,117548798
8,15,-52,-55,12,1716290804500,1716408353253,117548753
8,15,-53,-54,12,1716290804702,1716408353376,117548674
8,15,-100,-60,12,1716290804702,1716408353499,117548797
8,15,-52,-55,11,1716290804903,1716408353655,117548752
8,15,-55,-55,11,1716290805105,1716408353778,117548673
8,15,-99,-61,12,1716290805105,1716408353902,117548797
8,15,-52,-55,11,1716290805306,1716408354059,117548753
8,15,-53,-55,11,1716290805507,1716408354182,117548675
8,15,-98,-61,11,1716290805507,1716408354305,117548798
8,15,-52,-54,12,1716290805709,1716408354461,117548752
8,15,-52,-55,11,1716290805910,1716408354585,117548675
8,15,-98,-61,11,1716290805910,1716408354708,117548798
8,15,-52,-55,12,1716290806111,1716408354864,117548753
8,15,-53,-55,12,1716290806313,1716408354987,117548674
8,15,-98,-61,12,1716290806313,1716408355110,117548797
8,15,-52,-55,12,1716290806514,1716408355267,117548753
8,15,-52,-55,11,1716290806716,1716408355390,117548674
8,15,-100,-61,12,1716290806716,1716408355513,117548797
8,15,-52,-55,12,1716290806917,1716408355669,117548752
8,15,-52,-55,12,1716290807118,1716408355793,117548675
8,15,-100,-60,12,1716290807118,1716408355916,117548798
8,15,-61,-55,11,1716290807320,1716408356071,117548751
8,15,-52,-54,12,1716290807521,1716408356196,117548675
8,15,-104,-60,12,1716290807521,1716408356319,117548798
8,15,-52,-55,12,1716290807722,1716408356474,117548752
8,15,-53,-55,12,1716290807924,1716408356598,117548674
8,15,-100,-61,12,1716290807924,1716408356721,117548797
8,15,-52,-55,12,1716290808125,1716408356877,117548752
8,15,-52,-55,12,1716290808327,1716408357001,117548674
8,15,-96,-61,12,1716290808327,1716408357124,117548797
8,15,-52,-55,12,1716290808528,1716408357280,117548752
8,15,-54,-55,12,1716290808729,1716408357403,117548674
8,15,-98,-61,11,1716290808729,1716408357527,117548798
8,15,-53,-55,12,1716290808931,1716408357683,117548752
8,15,-52,-55,12,1716290809132,1716408357806,117548674
8,15,-100,-62,11,1716290809132,1716408357931,117548799
8,15,-52,-55,11,1716290809333,1716408358086,117548753
8,15,-52,-54,12,1716290809535,1716408358210,117548675
8,15,-100,-60,12,1716290809535,1716408358333,117548798
8,15,-55,-55,11,1716290809736,1716408358488,117548752
8,15,-53,-55,12,1716290809937,1716408358612,117548675
8,15,-102,-61,11,1716290809937,1716408358735,117548798
8,15,-52,-54,12,1716290810139,1716408358892,117548753
8,15,-53,-55,12,1716290810340,1716408359014,117548674
8,15,-102,-61,12,1716290810340,1716408359138,117548798
8,15,-52,-55,12,1716290810542,1716408359294,117548752
8,15,-53,-55,12,1716290810743,1716408359417,117548674
8,15,-99,-61,12,1716290810743,1716408359541,117548798
8,15,-53,-55,12,1716290810944,1716408359696,117548752
8,15,-52,-54,12,1716290811146,1716408359820,117548674
8,15,-96,-60,12,1716290811146,1716408359944,117548798
8,15,-52,-55,11,1716290811347,1716408360100,117548753
8,15,-53,-55,12,1716290811549,1716408360223,117548674
8,15,-98,-61,12,1716290811549,1716408360347,117548798
8,15,-53,-55,12,1716290811750,1716408360502,117548752
8,15,-53,-55,12,1716290811951,1716408360625,117548674
8,15,-100,-60,12,1716290811951,1716408360749,117548798
8,15,-55,-54,12,1716290812153,1716408360904,117548751
8,15,-52,-54,12,1716290812354,1716408361028,117548674
