SF,PWR,RSSI,Packet RSSI,SNR,send_time,rec_time,time_diff
7,2,-101,-70,9,1716290820811,1716408369531,117548720
7,3,-102,-69,9,1716290821346,1716408370066,117548720
7,4,-99,-69,9,1716290821880,1716408370601,117548721
7,5,-100,-67,9,1716290822414,1716408371134,117548720
7,6,-98,-66,10,1716290822948,1716408371669,117548721
7,7,-102,-65,10,1716290823483,1716408372203,117548720
7,8,-103,-65,10,1716290824017,1716408372737,117548720
7,9,-104,-64,10,1716290824551,1716408373272,117548721
7,10,-100,-64,9,1716290825085,1716408373806,117548721
7,11,-102,-63,10,1716290825620,1716408374340,117548720
7,12,-106,-62,9,1716290826154,1716408374874,117548720
7,13,-100,-61,10,1716290826688,1716408375409,117548721
7,14,-98,-60,9,1716290827222,1716408375942,117548720
7,15,-102,-61,9,1716290827757,1716408376477,117548720
7,15,-53,-55,9,1716290827888,1716408376583,117548695
7,15,-52,-55,10,1716290827888,1716408376650,117548762
7,15,-100,-60,10,1716290828019,1716408376717,117548698
7,15,-52,-55,9,1716290828151,1716408376847,117548696
7,15,-53,-55,9,1716290828151,1716408376913,117548762
7,15,-98,-60,10,1716290828282,1716408376981,117548699
7,15,-52,-55,9,1716290828413,1716408377110,117548697
7,15,-57,-55,9,1716290828413,1716408377176,117548763
7,15,-99,-60,9,1716290828545,1716408377244,117548699
7,15,-57,-55,9,1716290828676,1716408377372,117548696
7,15,-52,-55,9,1716290828676,1716408377437,117548761
7,15,-99,-60,9,1716290828808,1716408377505,117548697
7,15,-53,-55,10,1716290828939,1716408377634,117548695
7,15,-53,-55,10,1716290828939,1716408377701,117548762
7,15,-99,-61,9,1716290829070,1716408377768,117548698
7,15,-52,-55,9,1716290829202,1716408377897,117548695
7,15,-54,-55,10,1716290829202,1716408377964,117548762
7,15,-99,-60,9,1716290829333,1716408378032,117548699
7,15,-55,-55,9,1716290829464,1716408378160,117548696
7,15,-57,-55,9,1716290829464,1716408378226,117548762
7,15,-96,-60,9,1716290829596,1716408378293,117548697
7,15,-53,-55,9,1716290829727,1716408378422,117548695
7,15,-56,-55,9,1716290829727,1716408378489,117548762
7,15,-100,-61,9,1716290829859,1716408378556,117548697
7,15,-52,-55,10,1716290829990,1716408378685,117548695
7,15,-53,-55,9,1716290829990,1716408378752,117548762
7,15,-100,-61,9,1716290830121,1716408378818,117548697
7,15,-55,-55,9,1716290830253,1716408378948,117548695
7,15,-54,-55,10,1716290830253,1716408379015,117548762
7,15,-100,-61,9,1716290830384,1716408379082,117548698
7,15,-52,-55,9,1716290830515,1716408379212,117548697
7,15,-52,-55,9,1716290830515,1716408379277,117548762
7,15,-100,-61,9,1716290830647,1716408379345,117548698
7,15,-54,-55,9,1716290830778,1716408379473,117548695
7,15,-57,-55,9,1716290830778,1716408379540,117548762
7,15,-99,-61,9,1716290830909,1716408379608,117548699
7,15,-53,-55,9,1716290831041,1716408379736,117548695
7,15,-57,-56,9,1716290831041,1716408379803,117548762
7,15,-100,-61,9,1716290831172,1716408379870,117548698
