SF, PWR, RSSI, Packet RSSI, SNR, send_time, rec_time, time_diff
12, 2, -102, -103, -13, 1716274340039, 1716274412996, 72957
12, 3, -102, -103, -10, 1716274342843, 1716274415800, 72957
12, 4, -100, -104, -10, 1716274345646, 1716274418602, 72956
12, 5, -103, -103, -12, 1716274348451, 1716274421407, 72956
12, 6, -100, -104, -11, 1716274351254, 1716274424210, 72956
12, 7, -102, -103, -7, 1716274354058, 1716274427015, 72957
12, 8, -101, -102, -6, 1716274356862, 1716274429818, 72956
12, 9, -102, -103, -6, 1716274359667, 1716274432623, 72956
12, 10, -103, -103, -5, 1716274362471, 1716274435427, 72956
12, 11, -104, -102, -4, 1716274365275, 1716274438233, 72958
12, 12, -98, -102, -2, 1716274368080, 1716274441036, 72956
12, 13, -103, -102, -3, 1716274370884, 1716274443841, 72957
12, 14, -100, -103, -6, 1716274373689, 1716274446645, 72956
12, 15, -102, -103, -2, 1716274376493, 1716274449449, 72956
12, 15, -102, -103, -3, 1716274378895, 1716274451096, 72201
12, 15, -102, -101, 0, 1716274381296, 1716274453425, 72129
12, 15, -93, -102, -1, 1716274383698, 1716274455072, 71374
12, 15, -102, -102, 0, 1716274383698, 1716274456719, 73021
12, 15, -100, -102, 0, 1716274386099, 1716274458365, 72266
12, 15, -100, -101, 0, 1716274388500, 1716274460629, 72129
12, 15, -99, -102, -2, 1716274390902, 1716274462277, 71375
12, 15, -99, -102, 0, 1716274390902, 1716274463922, 73020
12, 15, -104, -102, -2, 1716274393303, 1716274465570, 72267
12, 15, -102, -101, 0, 1716274395705, 1716274467833, 72128
12, 15, -102, -101, 0, 1716274398106, 1716274469480, 71374
12, 15, -102, -102, 0, 1716274398106, 1716274471126, 73020
12, 15, -103, -102, -1, 1716274400508, 1716274472774, 72266
12, 15, -99, -101, 0, 1716274402909, 1716274475037, 72128
12, 15, -94, -100, 2, 1716274405310, 1716274476685, 71375
12, 15, -94, -102, 0, 1716274405310, 1716274478331, 73021
12, 15, -104, -101, 1, 1716274407712, 1716274479979, 72267
12, 15, -91, -100, 2, 1716274410113, 1716274482242, 72129
12, 15, -100, -101, 0, 1716274412515, 1716274483888, 71373
12, 15, -102, -102, -1, 1716274412515, 1716274485536, 73021
12, 15, -101, -101, -1, 1716274414916, 1716274487183, 72267
12, 15, -98, -100, 2, 1716274417318, 1716274489447, 72129
12, 15, -99, -101, 2, 1716274419719, 1716274491093, 71374
12, 15, -100, -101, 2, 1716274419719, 1716274492739, 73020
12, 15, -102, -103, 0, 1716274422121, 1716274494386, 72265
12, 15, -102, -101, -2, 1716274424522, 1716274496651, 72129
12, 15, -102, -100, 1, 1716274426924, 1716274498297, 71373
12, 15, -102, -102, 0, 1716274426924, 1716274499944, 73020
12, 15, -100, -102, 0, 1716274429325, 1716274501591, 72266
12, 15, -102, -101, -1, 1716274431726, 1716274503855, 72129
