SF, PWR, RSSI, Packet RSSI, SNR, send_time, rec_time, time_diff
12, 15, -98, -99, -19, 1716274376728, 1716278560998, 4184270
12, 15, -97, -99, -20, 1716274379129, 1716278562643, 4183514
12, 15, -98, -100, -19, 1716274381531, 1716278564973, 4183442
12, 15, -98, -99, -20, 1716274383932, 1716278566620, 4182688
143592, 2, -99, -99, -22, 8567432762115742744, 1716278569912, -8567431045837172832
12, 15, -99, -99, -18, 1716274391137, 1716278575472, 4184335
12, 15, -100, -99, -19, 1716274398341, 1716278582674, 4184333
12, 15, -102, -100, -20, 1716274400743, 1716278584323, 4183580
12, 15, -94, -99, -20, 1716274405545, 1716278588233, 4182688
12, 15, -99, -99, -21, 8567432762115742744, 1716278593790, -8567431045837148954
12, 15, -98, -99, -19, 1716274417553, 1716278600994, 4183441
12, 15, -97, -99, -19, 1716274419954, 1716278602642, 4182688
12, 15, -99, -101, -20, 1716274419954, 1716278604289, 4184335
143592, 2, -98, -101, -19, 8567432762115742744, 1716278608198, -8567431045837134546
12, 15, -99, -100, -19, 1716274427158, 1716278611492, 4184334
12, 15, -98, -99, -18, 1716274429560, 1716278613140, 4183580
12, 15, -100, -101, -17, 1716274431961, 1716278615403, 4183442
12, 15, -97, -100, -17, 1716274434363, 1716278617050, 4182687
12, 15, -98, -99, -19, 1716274434363, 1716278618697, 4184334
12, 15, -100, -100, -19, 1716274439166, 1716278622608, 4183442
12, 15, -99, -101, -18, 1716274441567, 1716278624254, 4182687
12, 15, -96, -99, -21, 1716274, 1716278627548, 1716276911274
12, 15, -102, -100, -19, 1716274448772, 1716278631459, 4182687
12, 15, -98, -100, -19, 1716274448772, 1716278633159, 4184387
12, 15, -99, -100, -18, 1716274453574, 1716278637015, 4183441
12, 15, -97, -99, -17, 1716274455976, 1716278638663, 4182687
12, 15, -97, -100, -19, 1716274455976, 1716278640310, 4184334
12, 15, -100, -100, -16, 1716274460779, 1716278644222, 4183443
12, 15, -98, -100, -17, 1716274463180, 1716278645867, 4182687
12, 15, -97, -100, -17, 1716274463180, 1716278647514, 4184334
12, 15, -99, -100, -18, 1716274465582, 1716278649161, 4183579
12, 15, -96, -100, -17, 1716274467983, 1716278651424, 4183441
12, 15, -99, -100, -20, 1716274470384, 1716278653072, 4182688
12, 15, -100, -100, -14, 1716274472786, 1716278656366, 4183580
12, 2, -99, -101, -19, 8567432762115742744, 1716278660275, -8567431045837082469
12, 15, -97, -101, -18, 1716274499202, 1716278683534, 4184332
12, 15, -100, -100, -20, 1716274501603, 1716278685183, 4183580
12, 15, -99, -101, -21, 171627, 1716278694651, 1716278523024
12, 15, -98, -100, -19, 1716274516012, 1716278699591, 4183579
12, 15, -100, -101, -17, 1716274518413, 1716278701855, 4183442
12, 15, -95, -100, -18, 1716274520815, 1716278703501, 4182686
12, 15, -100, -100, -18, 1716274520815, 1716278705149, 4184334
12, 15, -98, -100, -19, 1716274523216, 1716278706795, 4183579
12, 15, -100, -101, -18, 1716274525618, 1716278709060, 4183442
12, 15, -99, -101, -18, 1716274528019, 1716278710705, 4182686
12, 15, -97, -100, -18, 1716274528019, 1716278712353, 4184334
12, 15, -102, -100, -19, 1716274530421, 1716278713998, 4183577
12, 15, -98, -100, -19, 8567432762115742744, 1716278717911, -8567431045837024833
12, 15, -102, -100, -19, 1716274535224, 1716278719558, 4184334
12, 15, -100, -101, -18, 1716274537625, 1716278721203, 4183578
12, 15, -98, -100, -19, 1716274540026, 1716278723468, 4183442
12, 15, -96, -99, -19, 1716274544829, 1716278728407, 4183578
12, 15, -98, -100, -19, 1716274549632, 1716278732318, 4182686
12, 15, -98, -100, -19, 1716274549632, 1716278733966, 4184334
12, 15, -98, -99, -19, 1716274552034, 1716278735612, 4183578
12, 15, -99, -101, -20, 1716274554435, 1716278737877, 4183442
143592, 2, -100, -101, -22, 8567432762115742744, 1716278753932, -8567431045836988812
12, 15, -98, -100, -18, 1716274588056, 1716278771634, 4183578
12, 15, -99, -101, -18, 1716274590457, 1716278773898, 4183441
12, 15, -98, -102, -20, 1716274592858, 1716278775545, 4182687
12, 15, -97, -101, -20, 1716274592858, 1716278777193, 4184335
12, 15, -100, -102, -20, 17, 1716278781102, 1716278781085
12, 15, -97, -102, -18, 1716274600063, 1716278782749, 4182686
12, 2, -99, -101, -22, 8567432762115742744, 1716278797157, -8567431045836945587
